"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.674768354E0,1.152533531E0,9.279254675E-1,-1.123125553E-1,1.483911495E0
1.679743822E0,1.403344154E0,9.528348446E-1,-4.328339100E-1,1.750603967E0
1.684719291E0,1.630290985E0,9.683555365E-1,-6.636061668E-1,2.008963485E0
1.689694760E0,1.718910217E0,9.933727980E-1,-7.952985764E-1,2.138677553E0
1.694670229E0,1.745948792E0,1.070792913E0,-7.754766941E-1,2.190045376E0
1.699645697E0,1.697084427E0,1.171887159E0,-5.801525116E-1,2.142426662E0
1.704621166E0,1.481563568E0,1.292060852E0,-2.855017185E-1,1.986444835E0
1.709596635E0,1.271397591E0,1.369512796E0,7.086753845E-2,1.870037257E0
1.714572104E0,1.118770599E0,1.414191484E0,3.510668278E-1,1.837071889E0
1.719547572E0,1.004173279E0,1.464606762E0,5.462899208E-1,1.857920778E0
1.724523041E0,9.417448044E-1,1.501780868E0,7.332301140E-1,1.918294933E0
1.729498510E0,9.122152328E-1,1.559329629E0,9.022495747E-1,2.019331527E0
1.734473979E0,8.917417526E-1,1.665761828E0,1.014828920E0,2.144724588E0
1.739449447E0,7.945060730E-1,1.844767094E0,1.075472593E0,2.278386892E0
1.744424916E0,5.922241211E-1,2.029436827E0,1.145897865E0,2.404667370E0
1.749400385E0,4.953269958E-1,2.143739223E0,1.225689650E0,2.518587264E0
1.754375854E0,4.319057465E-1,2.145030022E0,1.247834444E0,2.518886097E0
1.759351322E0,3.970460892E-1,2.057557106E0,1.241192102E0,2.435517332E0
1.764326791E0,4.287385941E-1,1.919778824E0,1.239554405E0,2.325051104E0
1.769302260E0,5.123958588E-1,1.798646808E0,1.204878569E0,2.224727448E0
1.774277729E0,6.048727036E-1,1.708266735E0,1.213771820E0,2.181120872E0
1.779253197E0,6.536121368E-1,1.600664973E0,1.232769728E0,2.123454352E0
1.784228666E0,6.444721222E-1,1.413633108E0,1.271324873E0,2.007478471E0
1.789204135E0,6.588344574E-1,1.132880449E0,1.353217840E0,1.883793905E0
1.794179604E0,7.157812119E-1,8.252366781E-1,1.530860186E0,1.880662443E0
1.799155072E0,7.149972916E-1,4.997190237E-1,1.832761288E0,2.029767023E0
1.804130541E0,5.947160721E-1,2.080854177E-1,2.148836851E0,2.239304928E0
1.809106010E0,3.409662247E-1,3.077292442E-2,2.436390162E0,2.460325580E0
1.814081479E0,8.776092529E-2,-2.809476852E-2,2.676718473E0,2.678304143E0
1.819056947E0,-8.863067627E-2,-1.667129993E-2,2.865522385E0,2.866941204E0
1.824032416E0,-1.789684296E-1,4.576015472E-2,2.936305046E0,2.942109960E0
1.829007885E0,-2.313098907E-1,1.305903196E-1,2.922872305E0,2.934917479E0
1.833983354E0,-3.127193451E-1,1.711537838E-1,2.801710367E0,2.824299557E0
1.838958822E0,-4.423313141E-1,2.062207460E-1,2.597014427E0,2.642473826E0
1.843934291E0,-5.007905960E-1,2.507250309E-1,2.280400991E0,2.348165868E0
1.848909760E0,-3.976926804E-1,2.622913122E-1,1.938069820E0,1.995763220E0
1.853885229E0,-2.576589584E-1,1.984934807E-1,1.608069658E0,1.640632752E0
1.858860697E0,-1.475324631E-1,9.781682491E-2,1.347342491E0,1.358920802E0
1.863836166E0,-2.418422699E-2,-3.967833519E-2,1.145994902E0,1.146936599E0
1.868811635E0,7.890319824E-2,-1.661984921E-1,9.370939732E-1,9.549831245E-1
1.873787104E0,2.191400528E-1,-2.629400492E-1,7.445707321E-1,8.194787412E-1
1.878762572E0,5.062789917E-1,-1.916893721E-1,6.973810196E-1,8.828383313E-1
1.883738041E0,1.293086052E0,3.956053257E-1,9.150953293E-1,1.632781239E0
1.888713510E0,2.863973618E0,1.760629177E0,1.221969366E0,3.577061519E0
1.893688979E0,5.320734024E0,3.964028597E0,1.367255926E0,6.774446253E0
1.898664447E0,8.001076698E0,6.416707993E0,5.990626812E-1,1.027376493E1
1.903639916E0,9.071575165E0,7.279096127E0,-1.860321760E0,1.177877385E1
1.908615385E0,7.575991631E0,5.230575562E0,-5.103178024E0,1.052601519E1
1.913590854E0,4.734374046E0,1.757167816E0,-6.593964100E0,8.305558313E0
1.918566322E0,1.899010658E0,-5.492817163E-1,-5.655493736E0,5.991040084E0
1.923541791E0,-4.639310837E-1,-8.207186460E-1,-3.088631392E0,3.229311849E0
1.928517208E0,-2.067862988E0,6.146121025E-2,-4.470102787E-1,2.116519077E0
1.933492625E0,-2.616950035E0,9.927823544E-1,1.688825130E0,3.268971491E0
1.938468041E0,-2.526836395E0,1.347860813E0,2.962746143E0,4.120618358E0
1.943443458E0,-2.354699612E0,1.051496506E0,3.199611664E0,4.109473198E0
1.948418875E0,-1.920119286E0,4.299573898E-1,2.714783907E0,3.352875347E0
1.953394291E0,-1.070719242E0,-1.059796810E-1,1.949363232E0,2.226586714E0
1.958369708E0,-5.463886261E-2,-2.953897715E-1,1.226520777E0,1.262772243E0
1.963345125E0,7.043552399E-1,-2.223063707E-1,7.865426540E-1,1.078974408E0
1.968320541E0,1.041269302E0,-1.613101959E-1,4.826207161E-1,1.158958798E0
1.973295958E0,1.044110298E0,-1.706718206E-1,2.695291042E-1,1.091760561E0
1.978271375E0,8.334741592E-1,-1.597527266E-1,1.176350117E-1,8.567602370E-1
1.983246791E0,5.290822983E-1,-6.123375893E-2,-3.985261917E-2,5.341028766E-1
1.988222208E0,2.834997177E-1,1.206872463E-1,-2.498421669E-1,3.966845217E-1
1.993197625E0,1.773090363E-1,3.102924824E-1,-5.879681110E-1,6.880598946E-1
1.998173041E0,2.146339417E-1,4.462957382E-1,-1.091829300E0,1.198890669E0
2.003148458E0,2.852516174E-1,5.199968815E-1,-1.665910244E0,1.768338820E0
2.008123875E0,3.462572098E-1,5.607063770E-1,-2.172291040E0,2.270051555E0
2.013099291E0,3.692092896E-1,5.929477215E-1,-2.497414112E0,2.593256591E0
2.018074708E0,3.735332489E-1,6.075224876E-1,-2.580525875E0,2.677260625E0
2.023050125E0,3.211441040E-1,5.951161385E-1,-2.436944485E0,2.529030481E0
2.028025541E0,2.456054688E-1,5.606546402E-1,-2.095952511E0,2.183500080E0
2.033000958E0,1.515865326E-1,4.804666042E-1,-1.648446441E0,1.723717582E0
2.037976375E0,5.799388885E-2,3.881638050E-1,-1.132254601E0,1.198346741E0
2.042951791E0,8.881855011E-2,2.885074615E-1,-5.803933144E-1,6.542030950E-1
2.047927208E0,1.815462112E-1,1.524908543E-1,-8.312511444E-2,2.512414617E-1
2.052902625E0,2.786903381E-1,1.803600788E-2,3.408925533E-1,4.406828055E-1
2.057878041E0,3.659820557E-1,-8.197903633E-2,7.732179165E-1,8.593773175E-1
2.062853458E0,4.483108521E-1,-1.671769619E-1,1.185215235E0,1.278149408E0
2.067828875E0,4.970951080E-1,-2.524946928E-1,1.586662531E0,1.681771418E0
2.072804291E0,4.981584549E-1,-3.336062431E-1,1.896473408E0,1.988986264E0
2.077779760E0,5.137653351E-1,-4.013897181E-1,2.091096640E0,2.190377520E0
2.082755229E0,5.582170486E-1,-4.513642788E-1,2.170939684E0,2.286550917E0
2.087730697E0,5.932712555E-1,-4.789798260E-1,2.155369759E0,2.286265788E0
2.092706166E0,6.332540512E-1,-4.604753256E-1,2.039937496E0,2.185038491E0
2.097681635E0,6.924352646E-1,-4.054825306E-1,1.824985743E0,1.993603681E0
2.102657104E0,7.802782059E-1,-3.185760975E-1,1.568016529E0,1.780168712E0
2.107632572E0,8.440856934E-1,-1.899348497E-1,1.321698666E0,1.579697208E0
2.112608041E0,8.360557556E-1,-1.004384756E-1,1.114671230E0,1.396985707E0
2.117583510E0,8.040170670E-1,-5.904281139E-2,1.032837152E0,1.310222150E0
2.122558979E0,7.478961945E-1,-7.763862610E-3,1.023398161E0,1.267577529E0
2.127534447E0,6.723804474E-1,3.474700451E-2,1.100645304E0,1.290241413E0
2.132509916E0,6.585483551E-1,6.906330585E-2,1.254992485E0,1.418965050E0
2.137485385E0,6.392240524E-1,2.886033058E-2,1.457720518E0,1.591976575E0
2.142460854E0,6.524610519E-1,-8.513772488E-2,1.632479668E0,1.760097646E0
2.147436322E0,7.648010254E-1,-2.817778587E-1,1.808460474E0,1.983645295E0
2.152411791E0,1.004435539E0,-5.412421227E-1,2.057750225E0,2.352906666E0
2.157387260E0,1.342184067E0,-8.203797340E-1,2.409546375E0,2.877567499E0
2.162362729E0,1.796793938E0,-1.057273149E0,2.740037918E0,3.442978763E0
2.167338197E0,2.282071114E0,-1.257598639E0,2.978015184E0,3.957016217E0
2.172313666E0,2.726527214E0,-1.465445280E0,3.142839670E0,4.411226781E0
2.177289135E0,3.183185577E0,-1.658093095E0,3.205707550E0,4.812328337E0
2.182264604E0,3.561717033E0,-1.741136193E0,3.175757647E0,5.079647635E0
2.187240072E0,3.953535080E0,-1.696706533E0,3.090637207E0,5.297290915E0
2.192215541E0,4.402043343E0,-1.588194966E0,3.040459871E0,5.580747716E0
2.197191010E0,4.768913269E0,-1.502941728E0,3.005577326E0,5.833940578E0
2.202166479E0,4.930329323E0,-1.403762341E0,2.904618740E0,5.891986589E0
2.207141947E0,4.915588379E0,-1.219864488E0,2.656389475E0,5.719045683E0
2.212117416E0,4.725208282E0,-8.994284868E-1,2.265871286E0,5.317023378E0
2.217092885E0,4.436092377E0,-4.905070066E-1,1.771364689E0,4.801796076E0
2.222068354E0,4.029413223E0,-2.624440193E-2,1.272990942E0,4.225797633E0
2.227043822E0,3.562745094E0,4.318933487E-1,7.704546452E-1,3.670597340E0
2.232019291E0,3.055171967E0,9.758197069E-1,3.306005001E-1,3.224220299E0
2.236994760E0,2.544741631E0,1.535052061E0,-1.325464249E-1,2.974838374E0
2.241970229E0,2.088480949E0,2.115890980E0,-6.235277653E-1,3.037685663E0
2.246945697E0,1.728960037E0,2.624395370E0,-1.099215984E0,3.329418816E0
2.251921166E0,1.537421227E0,3.057448864E0,-1.607671261E0,3.781040130E0
2.256896635E0,1.484729767E0,3.445140839E0,-2.029943466E0,4.265452890E0
2.261872104E0,1.498847008E0,3.807578325E0,-2.304607391E0,4.696318801E0
2.266847572E0,1.531815529E0,4.069039822E0,-2.494581699E0,5.012632217E0
2.271823041E0,1.616989136E0,4.191913128E0,-2.547732353E0,5.165048856E0
2.276798510E0,1.763861656E0,4.200381756E0,-2.498145342E0,5.195685228E0
2.281773979E0,1.872043610E0,4.156425953E0,-2.346179485E0,5.126888155E0
2.286749447E0,1.965628624E0,4.083542347E0,-2.120894909E0,5.003719537E0
2.291724916E0,2.025619507E0,3.981154442E0,-1.812799692E0,4.820681259E0
2.296700385E0,2.080876350E0,3.815128326E0,-1.441115737E0,4.578434787E0
2.301675854E0,2.131473541E0,3.589616776E0,-1.053482533E0,4.305618829E0
2.306651322E0,2.210890770E0,3.351804733E0,-6.972781420E-1,4.075393205E0
2.311626791E0,2.280856133E0,3.148787022E0,-3.958483934E-1,3.908178649E0
2.316602260E0,2.346193314E0,2.922466516E0,-1.869060993E-1,3.752381576E0
2.321577729E0,2.378314018E0,2.705653667E0,-9.393429756E-2,3.603576417E0
2.326553197E0,2.386879921E0,2.521970510E0,-6.410717964E-2,3.472987294E0
2.331528666E0,2.391077995E0,2.366442680E0,-1.132202148E-2,3.364139285E0
2.336504135E0,2.395684242E0,2.196102619E0,1.359851360E-1,3.252792901E0
2.341479604E0,2.391067505E0,2.044427872E0,2.775633335E-1,3.158153027E0
2.346455072E0,2.353225708E0,1.949660301E0,3.709070683E-1,3.078379213E0
2.351430541E0,2.258195877E0,1.825741053E0,4.931128025E-1,2.945494737E0
2.356406010E0,2.172845840E0,1.730225682E0,6.828484535E-1,2.860283547E0
2.361381479E0,2.020522118E0,1.706222773E0,8.928382397E-1,2.791212263E0
2.366356947E0,1.801173210E0,1.701412320E0,9.898228645E-1,2.668103843E0
2.371332416E0,1.548251152E0,1.692305803E0,1.012594223E0,2.507254997E0
2.376307885E0,1.309496880E0,1.636548519E0,9.614074230E-1,2.305943921E0
2.381283354E0,1.189877510E0,1.520472646E0,8.748598099E-1,2.119675740E0
2.386258822E0,1.279873848E0,1.349334478E0,8.247947693E-1,2.034469713E0
2.391234291E0,1.421399117E0,1.123038530E0,7.777969837E-1,1.971435806E0
2.396209760E0,1.557061195E0,8.125638962E-1,6.910707951E-1,1.887399930E0
2.401185229E0,1.725203514E0,4.842672348E-1,5.505304337E-1,1.874546793E0
2.406160697E0,1.873308182E0,2.186497450E-1,3.373372555E-1,1.915956074E0
2.411136166E0,1.968138695E0,4.356825352E-2,1.756925583E-1,1.976445291E0
2.416111635E0,2.048263550E0,-4.155349731E-2,1.603729725E-1,2.054952494E0
2.421087104E0,2.142688751E0,1.509118080E-2,3.856067657E-1,2.177162237E0
2.426062572E0,2.194411278E0,1.361457109E-1,7.730324268E-1,2.330569811E0
2.431038041E0,2.127406120E0,2.301865816E-1,1.220462441E0,2.463406429E0
2.436013510E0,2.028153419E0,2.587761879E-1,1.664482474E0,2.636450894E0
2.440988979E0,1.925497055E0,2.456693649E-1,1.994559169E0,2.783192164E0
2.445964447E0,1.785970688E0,2.481818199E-1,2.191771507E0,2.838159237E0
2.450939916E0,1.576109886E0,3.284500837E-1,2.218414307E0,2.741051599E0
2.455915385E0,1.176490784E0,5.200964212E-1,2.036833048E0,2.409008036E0
2.460890854E0,7.211236954E-1,7.471137047E-1,1.657436490E0,1.955835880E0
2.465866322E0,2.720413208E-1,8.861372471E-1,1.114482403E0,1.449591917E0
2.470841791E0,-8.496665955E-2,8.952831030E-1,4.948105812E-1,1.026444679E0
2.475817260E0,-2.977247238E-1,9.000849724E-1,-1.245902777E-1,9.561985704E-1
2.480792729E0,-4.097051620E-1,9.156408310E-1,-6.812076569E-1,1.212559410E0
2.485768197E0,-4.499073029E-1,9.041365385E-1,-1.136552930E0,1.520405217E0
2.490743666E0,-4.568223953E-1,8.707532883E-1,-1.514319301E0,1.805563883E0
2.495719135E0,-3.923234940E-1,8.300524950E-1,-1.738118172E0,1.965695716E0
2.500694604E0,-2.469968796E-1,7.677534819E-1,-1.793930292E0,1.966885548E0
2.505670072E0,-9.261512756E-2,7.074611187E-1,-1.720496893E0,1.862575731E0
2.510645541E0,8.046913147E-2,6.773892641E-1,-1.437125683E0,1.590805370E0
2.515621010E0,2.293062210E-1,6.195051670E-1,-9.300286174E-1,1.140754673E0
2.520596479E0,2.297830582E-1,4.566187859E-1,-2.999458313E-1,5.926790625E-1
2.525571947E0,1.443786621E-1,3.362753391E-1,2.237184048E-1,4.289244997E-1
2.530547364E0,1.118965149E-1,3.581407070E-1,5.313856602E-1,6.505046625E-1
2.535522781E0,-1.485824585E-3,4.308396578E-1,6.756608486E-1,8.013380066E-1
2.540498197E0,-2.098321915E-1,4.777703285E-1,7.517080307E-1,9.150732205E-1
2.545473614E0,-4.173078537E-1,4.178029299E-1,7.925494909E-1,9.883520772E-1
2.550449031E0,-5.617675781E-1,2.942838669E-1,7.358256578E-1,9.714037291E-1
2.555424447E0,-6.338129044E-1,1.743768454E-1,5.435605049E-1,8.529854069E-1
2.560399864E0,-6.814012527E-1,6.291449070E-2,2.017868757E-1,7.134310363E-1
2.565375281E0,-6.759166718E-1,1.725018024E-2,-1.840655804E-1,7.007432153E-1
2.570350697E0,-6.222438812E-1,3.247594833E-2,-5.517991185E-1,8.323006681E-1
2.575326114E0,-6.208782196E-1,7.050347328E-2,-9.013571143E-1,1.096770327E0
2.580301531E0,-7.960224152E-1,3.113961220E-2,-1.122666478E0,1.376590492E0
2.585276947E0,-9.897108078E-1,-3.259253502E-2,-1.206070781E0,1.560511610E0
2.590252364E0,-1.159005165E0,-7.736241817E-2,-1.261230588E0,1.714637137E0
2.595227781E0,-1.275420189E0,-1.171271801E-1,-1.282790065E0,1.812723306E0
2.600203197E0,-1.348725319E0,-2.089238167E-1,-1.246458173E0,1.848341723E0
2.605178614E0,-1.412501335E0,-3.717321157E-1,-1.046929359E0,1.797054777E0
2.610154031E0,-1.428586006E0,-5.337320566E-1,-7.940858006E-1,1.719389468E0
2.615129447E0,-1.397060394E0,-6.616667509E-1,-4.592857361E-1,1.612614034E0
2.620104864E0,-1.384828568E0,-6.937925220E-1,-7.651805878E-2,1.550791165E0
2.625080281E0,-1.382176399E0,-6.594010592E-1,3.393145800E-1,1.568552116E0
2.630055697E0,-1.398524284E0,-6.594177485E-1,7.112176418E-1,1.701920232E0
2.635031114E0,-1.467183113E0,-6.703709364E-1,1.091544271E0,1.947688983E0
2.640006531E0,-1.549765587E0,-6.687388420E-1,1.432456017E0,2.213801087E0
2.644981947E0,-1.717928886E0,-6.260769367E-1,1.619526863E0,2.442564073E0
2.649957364E0,-1.923748016E0,-5.185203552E-1,1.610249400E0,2.561751924E0
2.654932781E0,-2.047719479E0,-4.270513058E-1,1.467164993E0,2.555014872E0
2.659908197E0,-2.152141094E0,-3.608380556E-1,1.314604759E0,2.547567676E0
2.664883614E0,-2.265723705E0,-2.957891226E-1,1.162024021E0,2.563453713E0
2.669859031E0,-2.378959179E0,-2.555136681E-1,8.376226425E-1,2.535023807E0
2.674834447E0,-2.544505119E0,-2.443717718E-1,3.850103617E-1,2.585044844E0
2.679809864E0,-2.657266617E0,-2.712391615E-1,-6.606209278E-2,2.671890858E0
2.684785281E0,-2.703115463E0,-1.968744993E-1,-4.867147207E-1,2.753631057E0
2.689760697E0,-2.663115501E0,-4.968690872E-2,-8.532088399E-1,2.796894400E0
2.694736114E0,-2.570865631E0,7.472121716E-2,-1.142031550E0,2.814101884E0
2.699711531E0,-2.507689476E0,8.088731766E-2,-1.363188982E0,2.855404256E0
2.704686947E0,-2.492643356E0,1.682698727E-2,-1.449969769E0,2.883741732E0
2.709662364E0,-2.473022461E0,-5.056393147E-2,-1.417144895E0,2.850736125E0
2.714637781E0,-2.439228058E0,-4.024720192E-2,-1.212521672E0,2.724272777E0
2.719613250E0,-2.343437672E0,2.825737000E-2,-8.413577080E-1,2.490056504E0
2.724588718E0,-2.200064182E0,7.335329056E-2,-3.470435739E-1,2.228475343E0
2.729564187E0,-2.157335758E0,1.819288731E-2,5.539524555E-2,2.158123534E0
2.734539656E0,-2.119479656E0,-1.468852758E-1,2.278784513E-1,2.136749374E0
2.739515125E0,-1.952670574E0,-3.597767353E-1,3.432395458E-1,2.014987607E0
2.744490593E0,-1.876940727E0,-3.768420219E-1,5.256118774E-1,1.985241610E0
2.749466062E0,-1.911185741E0,-2.653863430E-1,8.796628714E-1,2.120581905E0
2.754441531E0,-2.045631886E0,-1.690374613E-1,1.199481964E0,2.377381008E0
2.759417000E0,-2.232354641E0,-1.734675169E-1,1.375245452E0,2.627698285E0
2.764392468E0,-2.371015072E0,-2.635993958E-1,1.469674349E0,2.801988545E0
2.769367937E0,-2.404464722E0,-3.719762564E-1,1.478570104E0,2.847101418E0
2.774343406E0,-2.428541183E0,-4.314587116E-1,1.416598320E0,2.844419044E0
2.779318875E0,-2.476720810E0,-4.756323099E-1,1.312609911E0,2.843117451E0
2.784294343E0,-2.501192093E0,-5.140465498E-1,1.142958641E0,2.797599006E0
2.789269812E0,-2.478081703E0,-5.898762941E-1,7.214138508E-1,2.647504658E0
2.794245281E0,-2.416977882E0,-5.978361368E-1,1.387289762E-1,2.493679181E0
2.799220750E0,-2.250961781E0,-6.000027657E-1,-5.100055337E-1,2.384730153E0
2.804196218E0,-1.965806484E0,-6.104600430E-1,-1.034428239E0,2.303714040E0
2.809171687E0,-1.652455330E0,-7.010079622E-1,-1.354086876E0,2.248459928E0
2.814147156E0,-1.401713371E0,-8.431752920E-1,-1.565003276E0,2.263841912E0
2.819122625E0,-1.194343567E0,-9.701647758E-1,-1.681509256E0,2.279287088E0
2.824098093E0,-9.633836746E-1,-1.058224678E0,-1.693800926E0,2.217410461E0
2.829073562E0,-7.901525497E-1,-1.184070230E0,-1.549107194E0,2.103828999E0
2.834049031E0,-7.366952896E-1,-1.352650404E0,-1.352458000E0,2.049762354E0
2.839024500E0,-7.072477341E-1,-1.511444569E0,-1.089034438E0,1.992651512E0
2.843999968E0,-6.540288925E-1,-1.660581470E0,-8.156501055E-1,1.962286856E0
2.848975437E0,-5.675582886E-1,-1.766759038E0,-6.035170555E-1,1.951356642E0
2.853950906E0,-3.666009903E-1,-1.806328416E0,-3.904390931E-1,1.884054489E0
2.858926375E0,-2.280864716E-1,-1.779900551E0,-1.577265859E-1,1.801373666E0
2.863901843E0,-2.999467850E-1,-1.678497553E0,8.930873871E-2,1.707424423E0
2.868877312E0,-5.386724472E-1,-1.469100356E0,3.117969036E-1,1.595506556E0
2.873852781E0,-8.101472855E-1,-1.213736534E0,5.095186234E-1,1.545672742E0
2.878828250E0,-9.997024536E-1,-9.931128025E-1,6.108666658E-1,1.535850291E0
2.883803718E0,-1.150639534E0,-8.733181953E-1,6.066017151E-1,1.566723220E0
2.888779187E0,-1.229693413E0,-8.200683594E-1,5.066790581E-1,1.562492135E0
2.893754656E0,-1.117573738E0,-7.994675636E-1,2.446218729E-1,1.395693127E0
2.898730125E0,-9.245796204E-1,-7.348866463E-1,-1.313931346E-1,1.188347598E0
2.903705593E0,-6.890201569E-1,-6.696038246E-1,-4.590458274E-1,1.064819764E0
2.908681062E0,-4.873447418E-1,-6.517982483E-1,-7.149274349E-1,1.083266861E0
2.913656531E0,-4.771461487E-1,-6.100724936E-1,-9.137509465E-1,1.197830408E0
2.918632000E0,-6.341218948E-1,-5.112559795E-1,-1.051117301E0,1.329789771E0
2.923607468E0,-7.764148712E-1,-3.788027763E-1,-1.079455256E0,1.382582817E0
2.928582937E0,-7.751617432E-1,-3.218123913E-1,-1.132527947E0,1.409630624E0
2.933558406E0,-5.590410233E-1,-4.494349957E-1,-1.138389349E0,1.345529261E0
2.938533875E0,-2.145299911E-1,-7.134184837E-1,-1.044118404E0,1.282642699E0
2.943509343E0,1.147365570E-1,-9.895557165E-1,-8.731999993E-1,1.324712509E0
2.948484812E0,4.431438446E-1,-1.216162086E0,-7.447023392E-1,1.493321218E0
2.953460281E0,7.946777344E-1,-1.413114548E0,-5.244243145E-1,1.703944332E0
2.958435750E0,1.164653778E0,-1.547822952E0,-2.125183344E-1,1.948676052E0
2.963411218E0,1.338108063E0,-1.583175302E0,1.620081663E-1,2.079236367E0
2.968386687E0,1.253440857E0,-1.477422476E0,4.887744188E-1,1.998197084E0
2.973362156E0,9.972610474E-1,-1.221819162E0,7.053214908E-1,1.727671863E0
2.978337625E0,6.559619904E-1,-9.409552813E-1,7.396513224E-1,1.364832243E0
2.983313093E0,2.631578445E-1,-6.345260143E-1,6.918642521E-1,9.749622851E-1
2.988288562E0,-2.767114639E-1,-2.876271009E-1,7.145422101E-1,8.184553461E-1
2.993264031E0,-9.300670624E-1,1.149526834E-1,7.453052402E-1,1.197379957E0
2.998239500E0,-1.434031487E0,5.074639320E-1,7.031652331E-1,1.675830329E0
3.003214968E0,-1.746100426E0,7.478911877E-1,4.978671670E-1,1.963690312E0
3.008190385E0,-1.943326473E0,6.656630039E-1,2.304525971E-1,2.067059122E0
3.013165802E0,-1.782301903E0,4.153231382E-1,8.292227983E-2,1.831930535E0
3.018141218E0,-1.349734306E0,1.598687172E-1,8.879983425E-2,1.362066854E0
3.023116635E0,-9.089050293E-1,-1.061348915E-1,1.810888648E-1,9.328269638E-1
3.028092052E0,-5.026836395E-1,-3.215923309E-1,2.258697152E-1,6.380670788E-1
3.033067468E0,-9.256839752E-2,-4.876793623E-1,2.421587110E-1,5.523050877E-1
3.038042885E0,1.973571777E-1,-5.961235762E-1,3.779829144E-1,7.329285485E-1
3.043018302E0,2.001800537E-1,-5.813168287E-1,5.613451600E-1,8.325321002E-1
3.047993718E0,-2.613544464E-2,-4.443958998E-1,6.059021354E-1,7.518564855E-1
3.052969135E0,-3.425741196E-1,-2.526700497E-1,4.451527596E-1,6.159222035E-1
3.057944552E0,-6.439218521E-1,-7.262468338E-2,1.131033301E-1,6.578009270E-1
3.062919968E0,-8.347368240E-1,-3.783106804E-3,-1.890790462E-1,8.558917940E-1
3.067895385E0,-8.723468781E-1,2.193653584E-2,-3.895205259E-1,9.556131683E-1
3.072870802E0,-8.240594864E-1,-6.624805927E-2,-5.840092897E-1,1.012190542E0
3.077846218E0,-6.327476501E-1,-3.582025766E-1,-7.679461241E-1,1.057553745E0
3.082821635E0,-2.604122162E-1,-8.723148108E-1,-8.701221943E-1,1.259309447E0
3.087797052E0,2.736120224E-1,-1.364514709E0,-8.052749038E-1,1.607865541E0
3.092772468E0,8.353767395E-1,-1.754132032E0,-4.597985148E-1,1.996559080E0
3.097747885E0,1.281682014E0,-2.033124208E0,5.528044701E-2,2.404029692E0
3.102723302E0,1.574727058E0,-2.150475979E0,5.813695788E-1,2.728058436E0
3.107698718E0,1.667174339E0,-2.084034920E0,1.003645182E0,2.851311185E0
3.112674135E0,1.473444939E0,-1.777990580E0,1.356064558E0,2.677909926E0
3.117649552E0,8.840503693E-1,-1.113657236E0,1.534238100E0,2.091808797E0
3.122624968E0,-2.877235413E-2,-2.346065044E-1,1.543808460E0,1.561797881E0
3.127600385E0,-1.083079338E0,6.400518417E-1,1.419408083E0,1.896693575E0
3.132575802E0,-2.073441982E0,1.373607516E0,1.162199855E0,2.745299212E0
3.137551218E0,-2.775713921E0,1.896895289E0,6.921055913E-1,3.432464080E0
3.142526635E0,-3.013885975E0,2.140773058E0,8.660632372E-2,3.697826201E0
3.147502052E0,-2.808096886E0,2.088314056E0,-4.198749661E-1,3.524593410E0
3.152477468E0,-2.398144722E0,1.745452762E0,-7.946398258E-1,3.070693066E0
3.157452885E0,-1.865535259E0,1.169991016E0,-1.134333849E0,2.477057541E0
3.162428302E0,-1.095525742E0,4.430906773E-1,-1.483126402E0,1.896357014E0
