"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.365464150E-1,-1.169208431E1,-1.779490471E0,1.262342811E0
6.390341760E-1,-1.146224022E1,-1.903988957E0,1.338957310E0
6.415219360E-1,-1.125633907E1,-1.990180135E0,1.415571809E0
6.440096960E-1,-1.107437992E1,-2.071583033E0,1.511339784E0
6.464974570E-1,-1.091636276E1,-2.129043818E0,1.611896276E0
6.489852170E-1,-1.079186440E1,-2.152985811E0,1.683722377E0
6.514729780E-1,-1.075834560E1,-2.138620615E0,1.789067268E0
6.539607380E-1,-1.077749920E1,-2.085948229E0,1.875258446E0
6.564484990E-1,-1.084453678E1,-1.975814939E0,1.942296147E0
6.589362590E-1,-1.093551636E1,-1.846528053E0,1.947084546E0
6.614240190E-1,-1.106959152E1,-1.702875972E0,1.889623642E0
6.639117800E-1,-1.122760868E1,-1.564012289E0,1.793855667E0
6.663995400E-1,-1.139041424E1,-1.415571809E0,1.659780383E0
6.688872490E-1,-1.152927876E1,-1.257554412E0,1.520916581E0
6.713749570E-1,-1.168729591E1,-1.051653147E0,1.353322506E0
6.738626650E-1,-1.183573627E1,-8.265981078E-1,1.195305228E0
6.763503740E-1,-1.200811863E1,-5.776011348E-1,1.022922635E0
6.788380820E-1,-1.218050098E1,-3.238157928E-1,8.170213103E-1
6.813257900E-1,-1.236724854E1,-1.227028370E-1,5.680243373E-1
6.838134990E-1,-1.255399704E1,4.967968538E-2,3.333925903E-1
6.863012070E-1,-1.270722580E1,1.981201917E-1,1.514332592E-1
6.887889150E-1,-1.284608936E1,3.034650683E-1,-2.094926499E-2
6.912766240E-1,-1.294664574E1,3.800795078E-1,-2.076970041E-1
6.937643320E-1,-1.302326012E1,4.183867574E-1,-3.226186931E-1
6.962520400E-1,-1.306156731E1,4.279635549E-1,-3.896563351E-1
6.987397490E-1,-1.303762531E1,3.848679364E-1,-4.327519536E-1
7.012274570E-1,-1.290355015E1,2.890998423E-1,-4.806360006E-1
7.037151650E-1,-1.268328381E1,1.502361596E-1,-5.141547918E-1
7.062028740E-1,-1.242470932E1,-1.256955881E-2,-5.237316489E-1
7.086905820E-1,-1.214698219E1,-1.753752679E-1,-4.519055784E-1
7.111782900E-1,-1.191235065E1,-3.429693878E-1,-3.226186931E-1
7.136659990E-1,-1.168729591E1,-5.345055461E-1,-1.741781682E-1
7.161537070E-1,-1.147181702E1,-7.499836683E-1,-1.795651275E-3
7.186414150E-1,-1.127549267E1,-9.750386477E-1,1.514332592E-1
7.211291240E-1,-1.106959152E1,-1.204882026E0,2.759317458E-1
7.236168320E-1,-1.085411358E1,-1.425148606E0,3.860650361E-1
7.261045400E-1,-1.066257763E1,-1.587954283E0,5.105634928E-1
7.285922490E-1,-1.052371311E1,-1.726817966E0,6.015431881E-1
7.310799570E-1,-1.040879154E1,-1.846528053E0,7.164648771E-1
7.335676650E-1,-1.032260036E1,-1.937507749E0,8.505401611E-1
7.360553740E-1,-1.023640919E1,-1.980603337E0,9.894038439E-1
7.385430820E-1,-1.013585281E1,-1.985391736E0,1.080383539E0
