"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.306975110E-1,8.572439194E0,3.502118587E0,-1.419163108E0
9.331853240E-1,8.366538048E0,3.717596769E0,-1.610699177E0
9.356731360E-1,8.194155693E0,3.928286552E0,-1.759139657E0
9.381609490E-1,8.036137581E0,4.143764496E0,-1.955464244E0
9.406487610E-1,7.906851292E0,4.340089321E0,-2.113481522E0
9.431365740E-1,7.796717644E0,4.498106480E0,-2.261922121E0
9.456243860E-1,7.700949669E0,4.651335239E0,-2.400785685E0
9.481121990E-1,7.633912086E0,4.804564476E0,-2.486977100E0
9.506000110E-1,7.562086105E0,4.948216438E0,-2.568379879E0
9.530878240E-1,7.480683327E0,5.058349609E0,-2.697666883E0
9.555756360E-1,7.394492149E0,5.154117584E0,-2.874837637E0
9.580634490E-1,7.317877293E0,5.221155167E0,-3.023278236E0
9.605512610E-1,7.260416508E0,5.259462357E0,-3.176506996E0
9.630390740E-1,7.155071735E0,5.259462357E0,-3.305794001E0
9.655268860E-1,7.097610950E0,5.288193226E0,-3.406350374E0
9.680146990E-1,7.044938564E0,5.302558422E0,-3.425503969E0
9.705025110E-1,7.006631374E0,5.331288815E0,-3.401561975E0
9.729903240E-1,6.977900982E0,5.379172802E0,-3.387196779E0
9.754781360E-1,6.997054577E0,5.388749599E0,-3.353677988E0
9.779659490E-1,7.040150166E0,5.364807606E0,-3.348889589E0
9.804537610E-1,7.102399349E0,5.297770023E0,-3.320159197E0
9.829415740E-1,7.179013729E0,5.240308762E0,-3.291428804E0
9.854293860E-1,7.250839710E0,5.197213173E0,-3.257910013E0
9.879171990E-1,7.308300495E0,5.187636375E0,-3.229179621E0
9.904050110E-1,7.365761757E0,5.182847977E0,-3.152565002E0
9.928928240E-1,7.404068947E0,5.206789970E0,-3.052008629E0
9.953806360E-1,7.413645744E0,5.221155167E0,-2.989759445E0
9.978684490E-1,7.428010941E0,5.206789970E0,-2.932298422E0
1.000356261E0,7.432799339E0,5.158905983E0,-2.913144827E0
1.002844074E0,7.442376137E0,5.149329185E0,-2.913144827E0
1.005331886E0,7.447164536E0,5.144540787E0,-2.903568029E0
1.007819699E0,7.418434143E0,5.178059578E0,-2.889202833E0
1.010307511E0,7.408857346E0,5.202001572E0,-2.903568029E0
1.012795324E0,7.432799339E0,5.178059578E0,-2.889202833E0
1.015283136E0,7.509413719E0,5.154117584E0,-2.855684042E0
1.017770949E0,7.624335289E0,5.111021996E0,-2.783858061E0
1.020258761E0,7.772775650E0,5.082291603E0,-2.692878246E0
1.022746574E0,7.945158482E0,5.072714806E0,-2.616263866E0
1.025234386E0,8.055291176E0,5.115810394E0,-2.544437885E0
1.027722199E0,8.131906509E0,5.182847977E0,-2.496553898E0
1.030210011E0,8.136694908E0,5.235520363E0,-2.477400303E0
1.032697824E0,8.112752914E0,5.292981625E0,-2.506130695E0
1.035185636E0,8.036137581E0,5.331288815E0,-2.539649487E0
1.037673449E0,7.940370083E0,5.355230808E0,-2.621052265E0
1.040161261E0,7.815871239E0,5.374384403E0,-2.712032080E0
1.042649074E0,7.657854080E0,5.398326397E0,-2.831742048E0
1.045136886E0,7.509413719E0,5.479729176E0,-2.946663857E0
1.047624699E0,7.370550156E0,5.561131954E0,-3.138199806E0
1.050112511E0,7.250839710E0,5.575497150E0,-3.401561975E0
