"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.221460884E0,1.669707298E-1,-1.756100655E-1,-6.400012970E-2,2.506274851E-1
6.226436196E0,1.618738174E-1,-1.575198174E-1,-1.019835472E-1,2.478230609E-1
6.231411509E0,1.572532654E-1,-1.356277466E-1,-9.737873077E-2,2.293601803E-1
6.236386821E0,1.340265274E-1,-9.088754654E-2,-6.478357315E-2,1.744149292E-1
6.241362134E0,1.159844398E-1,-7.561874390E-2,-5.191326141E-2,1.478701167E-1
6.246337446E0,9.341049194E-2,-8.932209015E-2,-6.269931793E-3,1.293957798E-1
6.251312759E0,9.475374222E-2,-8.886146545E-2,1.499080658E-2,1.307645058E-1
6.256288071E0,1.007413864E-1,-6.467294693E-2,5.019283295E-2,1.298103905E-1
6.261263384E0,9.697055817E-2,-3.100347519E-2,8.032560349E-2,1.296792474E-1
6.266238696E0,6.920289993E-2,-2.099084854E-2,7.232475281E-2,1.022767175E-1
6.271214009E0,1.749563217E-2,3.223657608E-2,1.025519371E-1,1.089136988E-1
6.276189321E0,-4.385232925E-2,5.253887177E-2,9.952783585E-2,1.207855535E-1
6.281164634E0,-7.209587097E-2,9.257364273E-2,7.787179947E-2,1.408251082E-1
6.286139946E0,-1.055903435E-1,1.190547943E-1,1.877689362E-2,1.602371256E-1
6.291115259E0,-1.206154823E-1,1.368293762E-1,-1.581335068E-2,1.830858674E-1
6.296090571E0,-1.221132278E-1,1.554794312E-1,-4.038381577E-2,2.017829193E-1
6.301065884E0,-8.643388748E-2,1.512360573E-1,-5.502176285E-2,1.826760967E-1
6.306041196E0,-6.608724594E-2,1.384253502E-1,-5.991172791E-2,1.646770075E-1
6.311016509E0,-4.665279388E-2,1.407613754E-1,-5.520343781E-2,1.582329534E-1
6.315991821E0,-4.697179794E-2,1.342329979E-1,-3.148412704E-2,1.456574673E-1
6.320967134E0,-2.883768082E-2,1.188626289E-1,1.585960388E-3,1.223211006E-1
6.325942446E0,7.736206055E-3,8.989048004E-2,2.499628067E-2,9.362137221E-2
6.330917759E0,8.649063110E-2,6.152725220E-2,1.983118057E-2,1.079792006E-1
6.335893071E0,1.646313667E-1,2.083778381E-4,-2.795124054E-2,1.669874312E-1
6.340868384E0,2.281498909E-1,-5.605936050E-2,-8.479022980E-2,2.497687084E-1
6.345843696E0,2.821574211E-1,-1.076927185E-1,-1.270251274E-1,3.276368644E-1
6.350819009E0,3.126640320E-1,-1.264719963E-1,-1.405935287E-1,3.654045745E-1
6.355794321E0,2.725086212E-1,-1.081347466E-1,-1.400713921E-1,3.249216320E-1
6.360769634E0,2.097101212E-1,-1.099743843E-1,-1.161379814E-1,2.637436840E-1
6.365744946E0,1.196541786E-1,-8.903598785E-2,-8.797979355E-2,1.731616980E-1
6.370720259E0,2.418994904E-3,-6.907558441E-2,-5.559730530E-2,8.870371049E-2
6.375695571E0,-9.451484680E-2,-5.937910080E-2,-1.905775070E-2,1.132348521E-1
6.380670884E0,-1.715836525E-1,-6.434106827E-2,2.635240555E-2,1.851355507E-1
6.385646196E0,-2.528934479E-1,-4.559803009E-2,8.536863327E-2,2.707805013E-1
6.390621509E0,-3.481364250E-1,-2.680587769E-2,1.531896591E-1,3.812933217E-1
6.395596821E0,-4.242725372E-1,-1.714324951E-2,2.107443810E-1,4.740403685E-1
6.400572134E0,-4.912676811E-1,-3.521537781E-2,2.343692780E-1,5.454475372E-1
6.405547446E0,-5.495357513E-1,-5.679035187E-2,2.479858398E-1,6.055672240E-1
6.410522759E0,-6.183924675E-1,-7.203483582E-2,3.087124825E-1,6.949112593E-1
6.415498071E0,-6.933627129E-1,-8.068895340E-2,4.160785675E-1,8.126401006E-1
6.420473384E0,-7.223811150E-1,-7.772684097E-2,5.318179131E-1,9.003922644E-1
6.425448696E0,-7.486720085E-1,-1.010675430E-1,6.226634979E-1,9.789965558E-1
6.430424009E0,-7.912964821E-1,-1.361136436E-1,7.268810272E-1,1.083066514E0
6.435399321E0,-8.453402519E-1,-1.493577957E-1,8.398056030E-1,1.200908549E0
6.440374634E0,-8.535742760E-1,-1.505131721E-1,9.994516373E-1,1.322931153E0
6.445349946E0,-8.398408890E-1,-1.776180267E-1,1.110811234E0,1.403845604E0
6.450325259E0,-7.992234230E-1,-2.163434029E-1,1.203001499E0,1.460402395E0
6.455300571E0,-7.411074638E-1,-2.667050362E-1,1.228924751E0,1.459667049E0
6.460275884E0,-6.652946472E-1,-3.193712234E-1,1.217693329E0,1.423865158E0
6.465251196E0,-5.811386108E-1,-3.224897385E-1,1.197960854E0,1.369975154E0
6.470226509E0,-4.787096977E-1,-3.529620171E-1,1.146059513E0,1.291200049E0
6.475201821E0,-4.240360260E-1,-4.207558632E-1,1.009964466E0,1.173401155E0
6.480177134E0,-4.351172447E-1,-4.788546562E-1,8.424835205E-1,1.062265165E0
6.485152446E0,-4.539403915E-1,-5.186138153E-1,6.768856049E-1,9.660208541E-1
6.490127759E0,-4.896283150E-1,-5.597705841E-1,5.366783142E-1,9.171164629E-1
6.495103071E0,-5.418872833E-1,-5.600638390E-1,4.451041222E-1,8.974580832E-1
6.500078384E0,-5.726556778E-1,-5.675563812E-1,3.634910583E-1,8.844097018E-1
6.505053696E0,-5.774488449E-1,-5.680823326E-1,3.010535240E-1,8.641747100E-1
6.510029009E0,-5.804996490E-1,-6.043024063E-1,2.764768600E-1,8.823835305E-1
6.515004321E0,-6.200819016E-1,-6.520171165E-1,3.225555420E-1,9.558608490E-1
6.519979634E0,-6.676721573E-1,-6.538553238E-1,3.959712982E-1,1.014941458E0
6.524954946E0,-6.998429298E-1,-6.429886818E-1,5.107650757E-1,1.078932590E0
6.529930259E0,-7.692027092E-1,-6.190242767E-1,6.525816917E-1,1.183523015E0
6.534905571E0,-8.375926018E-1,-5.910959244E-1,7.503066063E-1,1.270399843E0
6.539880884E0,-8.957982063E-1,-5.919079781E-1,8.093137741E-1,1.344543888E0
6.544856248E0,-9.061326981E-1,-5.827846527E-1,8.396182060E-1,1.365896464E0
6.549831613E0,-9.261655807E-1,-5.967140198E-1,8.463134766E-1,1.389279239E0
6.554806977E0,-9.418358803E-1,-6.236524582E-1,8.201212883E-1,1.395921252E0
6.559782342E0,-9.677715302E-1,-6.394672394E-1,7.753968239E-1,1.395256363E0
6.564757706E0,-1.008952618E0,-6.155042648E-1,7.453727722E-1,1.397287177E0
6.569733071E0,-1.051431179E0,-5.897932053E-1,7.439022064E-1,1.416599464E0
6.574708436E0,-1.133471966E0,-5.526766777E-1,7.800230980E-1,1.482783275E0
6.579683800E0,-1.231180191E0,-5.040698051E-1,8.058519363E-1,1.555406177E0
6.584659165E0,-1.278122425E0,-4.438786507E-1,8.308901787E-1,1.587766884E0
6.589634529E0,-1.284311295E0,-3.863368034E-1,9.263057709E-1,1.629955217E0
6.594609894E0,-1.354347706E0,-4.644427299E-1,9.491901398E-1,1.717826149E0
6.599585259E0,-1.430537701E0,-5.489134789E-1,9.144945145E-1,1.784389066E0
6.604560623E0,-1.379611969E0,-5.686440468E-1,8.892617226E-1,1.737087116E0
6.609535988E0,-1.344776154E0,-5.340223312E-1,8.923873901E-1,1.699987649E0
6.614511352E0,-1.325598240E0,-4.871420860E-1,9.063239098E-1,1.678076618E0
6.619486717E0,-1.350648403E0,-4.434151649E-1,9.245967865E-1,1.695802859E0
6.624462081E0,-1.381568909E0,-4.172224998E-1,8.945522308E-1,1.697949044E0
6.629437446E0,-1.394369125E0,-4.278240204E-1,8.113522530E-1,1.669009026E0
6.634412811E0,-1.408161640E0,-4.562768936E-1,7.274441719E-1,1.649327994E0
6.639388175E0,-1.437300682E0,-4.691567421E-1,6.713843346E-1,1.654296897E0
6.644363540E0,-1.457890511E0,-4.474115372E-1,6.238484383E-1,1.647667654E0
6.649338904E0,-1.446271420E0,-4.197669029E-1,5.557532310E-1,1.605231113E0
6.654314269E0,-1.450392246E0,-4.005856514E-1,4.860625267E-1,1.581253715E0
6.659289634E0,-1.470291138E0,-3.852000237E-1,3.953819275E-1,1.570497360E0
6.664264998E0,-1.501263142E0,-3.400301933E-1,3.457822800E-1,1.577649181E0
6.669240363E0,-1.538630962E0,-2.697691917E-1,3.083734512E-1,1.592248360E0
6.674215727E0,-1.577591896E0,-1.935281754E-1,2.783164978E-1,1.613601381E0
6.679191092E0,-1.603798389E0,-1.446275711E-1,2.986731529E-1,1.637770454E0
6.684166404E0,-1.578750134E0,-1.278319359E-1,3.409261703E-1,1.620192471E0
6.689141717E0,-1.549933910E0,-1.384580135E-1,3.767075539E-1,1.601054131E0
6.694117029E0,-1.497657299E0,-1.815972328E-1,3.921346664E-1,1.558757369E0
6.699092342E0,-1.445181370E0,-2.050204277E-1,4.643650055E-1,1.531736735E0
6.704067654E0,-1.391791344E0,-2.475035191E-1,5.270385742E-1,1.508678493E0
6.709042967E0,-1.279353142E0,-2.903037071E-1,6.288371086E-1,1.454804734E0
6.714018279E0,-1.126422405E0,-3.386478424E-1,6.891374588E-1,1.363238876E0
6.718993592E0,-9.803862572E-1,-4.073381424E-1,6.367754936E-1,1.237967934E0
6.723968904E0,-8.172173500E-1,-4.488987923E-1,5.532164574E-1,1.084159938E0
6.728944217E0,-6.561279297E-1,-5.402650833E-1,4.287023544E-1,9.519327335E-1
6.733919529E0,-5.451879501E-1,-6.290776730E-1,3.345408440E-1,8.971544994E-1
6.738894842E0,-4.464545250E-1,-7.153854370E-1,2.701969147E-1,8.854966624E-1
6.743870154E0,-3.937463760E-1,-7.323515415E-1,2.972726822E-1,8.830322965E-1
6.748845467E0,-3.538851738E-1,-7.086548805E-1,3.674378395E-1,8.731763979E-1
6.753820779E0,-3.366932869E-1,-6.728489399E-1,4.134750366E-1,8.585159703E-1
6.758796092E0,-3.663582802E-1,-6.485643387E-1,4.543375969E-1,8.725117437E-1
6.763771404E0,-4.143943787E-1,-6.068036556E-1,5.281195641E-1,9.048998019E-1
6.768746717E0,-4.379267693E-1,-5.662820339E-1,6.300339699E-1,9.536236157E-1
6.773722029E0,-4.848775864E-1,-5.315067768E-1,6.884222031E-1,9.957564246E-1
6.778697342E0,-4.930963516E-1,-5.165352821E-1,7.369523048E-1,1.026182932E0
6.783672654E0,-4.579215050E-1,-4.875566959E-1,7.661790848E-1,1.017071299E0
6.788647967E0,-4.080715179E-1,-4.683396816E-1,7.906446457E-1,1.005476691E0
6.793623279E0,-3.339638710E-1,-4.778959751E-1,7.722387314E-1,9.676099878E-1
6.798598592E0,-2.499151230E-1,-4.970302582E-1,7.589731216E-1,9.410296731E-1
6.803573904E0,-1.272158623E-1,-5.210328102E-1,7.508440018E-1,9.227273595E-1
6.808549217E0,1.502323151E-2,-5.595655441E-1,7.000808716E-1,8.963551319E-1
6.813524529E0,1.146831512E-1,-5.745685101E-1,6.163158417E-1,8.503683994E-1
6.818499842E0,1.861691475E-1,-6.189198494E-1,5.425076485E-1,8.438218296E-1
6.823475154E0,2.438831329E-1,-6.354010105E-1,4.546627998E-1,8.184935481E-1
6.828450467E0,2.639002800E-1,-6.194479465E-1,3.813581467E-1,7.738172603E-1
6.833425779E0,2.940807343E-1,-5.951344967E-1,3.320775032E-1,7.422560310E-1
6.838401092E0,3.249673843E-1,-5.770294666E-1,2.543072701E-1,7.093933985E-1
6.843376404E0,3.423643112E-1,-5.749278069E-1,1.673846245E-1,6.897629428E-1
6.848351717E0,3.847188950E-1,-5.604209900E-1,8.584547043E-2,6.851640380E-1
6.853327029E0,3.996000290E-1,-5.624103546E-1,2.912521362E-2,6.905315838E-1
6.858302342E0,4.110679626E-1,-5.619273186E-1,1.169872284E-2,6.963304111E-1
6.863277654E0,4.717044830E-1,-5.541486740E-1,1.919698715E-2,7.279796677E-1
6.868252967E0,5.717678070E-1,-5.437679291E-1,-1.126289368E-3,7.890521240E-1
6.873228279E0,6.487932205E-1,-5.449029207E-1,5.091857910E-2,8.487900434E-1
6.878203592E0,7.026033401E-1,-5.286782980E-1,1.462950706E-1,8.913778346E-1
6.883178904E0,7.187538147E-1,-5.090991259E-1,2.610349655E-1,9.186556587E-1
6.888154217E0,7.450494766E-1,-4.763076305E-1,3.903956413E-1,9.666314904E-1
6.893129529E0,7.766647339E-1,-4.634811878E-1,5.010185242E-1,1.033945106E0
6.898104842E0,8.136072159E-1,-4.798892736E-1,5.931196213E-1,1.115365995E0
6.903080154E0,8.798398972E-1,-5.111010075E-1,6.764271259E-1,1.221841291E0
6.908055467E0,9.323625565E-1,-5.283315182E-1,7.559278011E-1,1.311434699E0
6.913030779E0,9.904479980E-1,-5.172493458E-1,7.792623043E-1,1.362271581E0
6.918006092E0,1.030266762E0,-4.970667362E-1,7.801239491E-1,1.384600418E0
6.922981404E0,1.061498642E0,-4.679279327E-1,7.825572491E-1,1.399332614E0
6.927956717E0,1.031592369E0,-4.442603588E-1,7.770431042E-1,1.365776727E0
6.932932029E0,9.885654449E-1,-4.308619499E-1,7.590129375E-1,1.318713122E0
6.937907342E0,9.611759186E-1,-3.943110704E-1,7.285296917E-1,1.268895535E0
6.942882654E0,9.589481354E-1,-3.584372997E-1,6.617076397E-1,1.218981470E0
6.947857967E0,9.673738480E-1,-3.087370396E-1,5.823421478E-1,1.170578104E0
6.952833279E0,9.671211243E-1,-2.642807961E-1,4.709906578E-1,1.107700234E0
6.957808592E0,9.579200745E-1,-2.153370380E-1,3.368182182E-1,1.037992014E0
6.962783904E0,8.963775635E-1,-1.615972519E-1,2.415108681E-1,9.423024501E-1
6.967759217E0,8.158206940E-1,-7.418847084E-2,1.655941010E-1,8.357563881E-1
6.972734529E0,7.448129654E-1,-1.040840149E-2,7.056760788E-2,7.482208735E-1
6.977709842E0,6.880340576E-1,3.953242302E-2,-3.403759003E-2,6.900088655E-1
6.982685154E0,6.454553604E-1,9.481859207E-2,-1.099576950E-1,6.615843728E-1
6.987660467E0,6.458091736E-1,1.124610901E-1,-2.001380920E-1,6.853993298E-1
6.992635779E0,6.412191391E-1,9.241294861E-2,-3.189578056E-1,7.221054073E-1
6.997611092E0,6.364746094E-1,7.277607918E-2,-4.377927780E-1,7.759244825E-1
7.002586404E0,6.171550751E-1,8.209991455E-2,-5.472812653E-1,8.289376128E-1
7.007561717E0,5.784215927E-1,7.723331451E-2,-6.045565605E-1,8.402530325E-1
7.012537029E0,5.633754730E-1,4.365587234E-2,-6.288428307E-1,8.454236006E-1
7.017512342E0,5.721187592E-1,1.465249062E-2,-6.726632118E-1,8.831819555E-1
7.022487654E0,5.281515121E-1,9.172916412E-3,-7.407712936E-1,9.098188125E-1
7.027462967E0,4.794607162E-1,-1.767396927E-3,-7.996120453E-1,9.323438878E-1
7.032438279E0,4.214029312E-1,-3.947496414E-3,-8.251085281E-1,9.264988378E-1
7.037413592E0,3.923254013E-1,-7.096052170E-3,-8.411540985E-1,9.281755178E-1
7.042388904E0,4.066381454E-1,3.055334091E-3,-8.715333939E-1,9.617350846E-1
7.047364217E0,4.308242798E-1,-2.302408218E-3,-8.779911995E-1,9.779996971E-1
7.052339529E0,4.361391068E-1,-4.044055939E-3,-8.749756813E-1,9.776584873E-1
7.057314842E0,4.081096649E-1,-2.118492126E-2,-8.292188644E-1,9.244491466E-1
7.062290154E0,3.706398010E-1,3.693103790E-3,-7.791128159E-1,8.627886653E-1
7.067265467E0,3.140869141E-1,8.579969406E-3,-7.247090340E-1,7.898907452E-1
7.072240779E0,2.622613907E-1,3.238439560E-3,-6.804904938E-1,7.292865258E-1
7.077216092E0,2.198019028E-1,-2.174305916E-2,-6.370449066E-1,6.742491009E-1
7.082191404E0,1.866159439E-1,-3.752017021E-2,-5.800919533E-1,6.105243222E-1
7.087166717E0,1.195735931E-1,-7.274913788E-2,-5.097517967E-1,5.286181755E-1
7.092142029E0,7.136917114E-2,-1.178753376E-1,-4.307560921E-1,4.522598420E-1
7.097117342E0,4.206562042E-2,-1.537482738E-1,-3.573122025E-1,3.912544673E-1
7.102092654E0,-1.791000366E-3,-1.517949104E-1,-2.702512741E-1,3.099687947E-1
7.107067967E0,-4.089927673E-2,-1.216275692E-1,-1.789016724E-1,2.201631777E-1
7.112043279E0,-9.904098511E-2,-9.199237823E-2,-1.069574356E-1,1.723705526E-1
7.117018592E0,-1.665606499E-1,-6.749296188E-2,-4.463672638E-2,1.851760982E-1
7.121993904E0,-2.003784180E-1,-5.285477638E-2,-2.055644989E-2,2.082491426E-1
7.126969217E0,-2.197155952E-1,-3.831338882E-2,3.228950500E-2,2.253563194E-1
7.131944529E0,-2.151131630E-1,-4.518032074E-3,8.512830734E-2,2.313890970E-1
7.136919842E0,-2.057938576E-1,2.479171753E-2,1.092519760E-1,2.343111934E-1
7.141895154E0,-2.157397270E-1,4.506087303E-2,8.078575134E-2,2.347348498E-1
7.146870467E0,-2.306680679E-1,7.557630539E-2,6.188964844E-2,2.504992297E-1
7.151845779E0,-2.218513489E-1,8.298516273E-2,9.619712830E-3,2.370592692E-1
7.156821092E0,-1.844477654E-1,5.292868614E-2,-3.759574890E-2,1.955399302E-1
7.161796404E0,-1.089153290E-1,2.848720551E-2,-1.084384918E-1,1.563105124E-1
7.166771717E0,-7.178258896E-2,9.536266327E-3,-1.885256767E-1,2.019544781E-1
7.171747029E0,-6.343603134E-2,-3.275322914E-2,-2.300815582E-1,2.409033572E-1
7.176722342E0,-8.857297897E-2,-5.547070503E-2,-2.618436813E-1,2.819295749E-1
7.181697654E0,-1.232113838E-1,-8.257102966E-2,-2.646579742E-1,3.033856677E-1
7.186672967E0,-9.562683105E-2,-9.966778755E-2,-2.577152252E-1,2.923957866E-1
7.191648279E0,-3.456544876E-2,-1.307370663E-1,-2.553572655E-1,2.889537745E-1
7.196623592E0,2.656984329E-2,-1.663155556E-1,-2.670111656E-1,3.156925453E-1
7.201598904E0,9.261274338E-2,-1.874296665E-1,-2.735247612E-1,3.442713975E-1
7.206574217E0,1.923308372E-1,-2.084968090E-1,-2.939329147E-1,4.084833273E-1
7.211549529E0,3.257570267E-1,-2.153890133E-1,-3.568944931E-1,5.290404017E-1
7.216524842E0,4.498596191E-1,-2.130432129E-1,-4.097328186E-1,6.447030868E-1
7.221500154E0,5.837492943E-1,-2.207410336E-1,-4.956159592E-1,7.969473141E-1
7.226475467E0,6.508307457E-1,-2.003052235E-1,-6.098699570E-1,9.141357703E-1
7.231450779E0,6.605658531E-1,-1.661226749E-1,-7.192826271E-1,9.906116732E-1
7.236426092E0,6.559753418E-1,-1.565115452E-1,-8.096790314E-1,1.053745532E0
7.241401404E0,6.369347572E-1,-1.426208019E-1,-8.716845512E-1,1.088972238E0
7.246376717E0,6.129617691E-1,-1.005289555E-1,-9.054298401E-1,1.098012476E0
7.251352081E0,5.935778618E-1,-4.931330681E-2,-9.205489159E-1,1.096438228E0
7.256327446E0,5.835494995E-1,-8.017063141E-3,-8.979053497E-1,1.070900700E0
7.261302811E0,5.685052872E-1,-1.976180077E-2,-8.949942589E-1,1.060473250E0
7.266278175E0,5.819292068E-1,-6.534910202E-2,-8.735256195E-1,1.051645908E0
7.271253540E0,6.046552658E-1,-1.209330559E-1,-7.857465744E-1,9.988145342E-1
7.276228904E0,6.366977692E-1,-1.435401440E-1,-6.556453705E-1,9.251263017E-1
7.281204269E0,7.259607315E-1,-1.523315907E-1,-4.783439636E-1,8.826306389E-1
7.286179634E0,7.863926888E-1,-1.425199509E-1,-2.585124969E-1,8.399726831E-1
7.291154998E0,8.276872635E-1,-1.284101009E-1,-7.255125046E-2,8.407253084E-1
7.296130363E0,8.834347725E-1,-1.100256443E-1,5.101966858E-2,8.917206100E-1
7.301105727E0,9.202213287E-1,-8.248281479E-2,1.507081985E-1,9.361216105E-1
7.306081092E0,9.523916245E-1,-4.092979431E-2,2.408866882E-1,9.832351962E-1
7.311056456E0,9.777784348E-1,1.936721802E-2,3.288717270E-1,1.031786010E0
7.316031821E0,9.889221191E-1,6.490874290E-2,3.832039833E-1,1.062556067E0
7.321007186E0,9.716281891E-1,1.196260452E-1,4.135856628E-1,1.062744009E0
7.325982550E0,9.498891830E-1,1.787593365E-1,3.965234756E-1,1.044736918E0
7.330957915E0,8.951354027E-1,2.519195080E-1,3.607931137E-1,9.974479929E-1
7.335933279E0,8.407649994E-1,3.106501102E-1,3.206849098E-1,9.519601287E-1
7.340908644E0,7.629957199E-1,3.504478931E-1,2.572422028E-1,8.781513225E-1
7.345884009E0,6.761651039E-1,3.858814240E-1,2.275595665E-1,8.111023840E-1
7.350859373E0,5.803356171E-1,4.169228077E-1,2.075648308E-1,7.441083355E-1
7.355834738E0,5.230288506E-1,4.246592522E-1,1.686491966E-1,6.945050111E-1
7.360810102E0,4.945054054E-1,4.186749458E-1,1.062965393E-1,6.565997720E-1
7.365785467E0,4.708771706E-1,3.894681931E-1,4.928302765E-2,6.130575829E-1
7.370760831E0,4.759125710E-1,3.559703827E-1,7.043838501E-3,5.943545274E-1
7.375736196E0,4.761991501E-1,3.180410862E-1,1.271486282E-2,5.727804386E-1
7.380711561E0,4.718818665E-1,2.803015709E-1,2.799367905E-2,5.495681146E-1
7.385686925E0,4.487662315E-1,2.663962841E-1,3.852939606E-2,5.232997469E-1
7.390662290E0,4.308180809E-1,2.523152828E-1,9.191465378E-2,5.076568963E-1
7.395637654E0,4.228367805E-1,2.712833881E-1,1.594362259E-1,5.270726039E-1
7.400613019E0,4.058279991E-1,2.946412563E-1,1.936650276E-1,5.376020626E-1
7.405588384E0,3.988213539E-1,3.177797794E-1,2.043952942E-1,5.493813765E-1
7.410563748E0,3.636507988E-1,3.408479691E-1,1.822481155E-1,5.306916403E-1
7.415539113E0,3.337106705E-1,3.450152874E-1,1.559405327E-1,5.046937783E-1
7.420514477E0,2.661819458E-1,3.495552540E-1,8.751583099E-2,4.479963443E-1
7.425489790E0,1.993255615E-1,3.640022278E-1,-3.726959229E-3,4.150207122E-1
7.430465102E0,1.709642410E-1,3.740839958E-1,-1.273121834E-1,4.305531322E-1
7.435440415E0,1.522450447E-1,3.654952049E-1,-2.735819817E-1,4.812612587E-1
7.440415727E0,9.549427032E-2,3.430302143E-1,-3.475928307E-1,4.976039183E-1
7.445391040E0,5.794286728E-2,3.400032520E-1,-3.500676155E-1,4.914335384E-1
7.450366352E0,2.051734924E-2,3.229296207E-1,-2.957630157E-1,4.383836939E-1
7.455341665E0,1.181793213E-2,3.014223576E-1,-2.277245522E-1,3.779597503E-1
7.460316977E0,1.272058487E-2,2.565793991E-1,-1.648702621E-1,3.052490863E-1
7.465292290E0,3.272294998E-2,2.028133869E-1,-1.165471077E-1,2.361933312E-1
7.470267602E0,6.691837311E-2,1.308398247E-1,-6.832408905E-2,1.620657568E-1
7.475242915E0,8.197546005E-2,8.838105202E-2,1.311731339E-2,1.212569599E-1
7.480218227E0,7.809305191E-2,9.428620338E-2,6.112480164E-2,1.368380586E-1
7.485193540E0,3.166007996E-2,1.340477467E-1,4.275941849E-2,1.442204109E-1
7.490168852E0,-9.564399719E-3,1.363801956E-1,-1.770067215E-2,1.378562632E-1
7.495144790E0,-4.563379288E-2,1.538734436E-1,-1.531448364E-1,2.218396282E-1
7.500119738E0,-5.769062042E-2,1.389281750E-1,-3.061046600E-1,3.410708260E-1
7.505094686E0,-6.020736694E-2,1.105635166E-1,-4.386038780E-1,4.563141243E-1
7.510069634E0,-5.803775787E-2,6.872558594E-2,-5.556812286E-1,5.629149273E-1
7.515044581E0,-8.921003342E-2,8.922505379E-2,-6.148595810E-1,6.276717650E-1
7.520019581E0,-1.296877861E-1,1.192088127E-1,-6.641297340E-1,6.870938557E-1
7.524994634E0,-1.603550911E-1,1.537475586E-1,-6.988091469E-1,7.332709532E-1
7.529969738E0,-1.765007973E-1,1.927573681E-1,-7.332205772E-1,7.784088574E-1
7.534945415E0,-1.450996399E-1,1.698136330E-1,-7.817049026E-1,8.129902400E-1
7.539921144E0,-9.982872009E-2,1.472005844E-1,-8.014488220E-1,8.209470140E-1
7.544896873E0,-2.664756775E-2,1.201131344E-1,-8.165822029E-1,8.257988569E-1
7.549872602E0,3.608942032E-2,8.869218826E-2,-8.415269852E-1,8.469571520E-1
7.554848331E0,1.264314651E-1,4.808115959E-2,-8.810434341E-1,8.913665049E-1
7.559823748E0,1.917624474E-1,-1.116251945E-2,-9.399747849E-1,9.594008725E-1
7.564799061E0,2.465233803E-1,-3.209066391E-2,-9.992561340E-1,1.029716664E0
7.569774373E0,2.290463448E-1,-5.324792862E-2,-1.035271168E0,1.061642106E0
7.574749686E0,2.064070702E-1,-6.525421143E-2,-1.057758331E0,1.079682675E0
7.579724998E0,1.929655075E-1,-6.832313538E-2,-1.057285309E0,1.076919664E0
7.584700311E0,1.983017921E-1,-8.163332939E-2,-1.048107624E0,1.069821103E0
7.589675623E0,2.365489006E-1,-9.568381310E-2,-1.035013199E0,1.066003328E0
7.594650936E0,2.884836197E-1,-1.247353554E-1,-9.799890518E-1,1.029155114E0
7.599626248E0,3.682465553E-1,-1.449341774E-1,-9.118614197E-1,9.940335457E-1
7.604601561E0,4.518742561E-1,-1.800494194E-1,-8.307018280E-1,9.626389063E-1
7.609576873E0,5.155963898E-1,-2.062170506E-1,-7.223658562E-1,9.111407900E-1
7.614552186E0,5.834088326E-1,-2.281415462E-1,-6.153998375E-1,8.781408720E-1
7.619527498E0,6.600975990E-1,-2.457792759E-1,-5.001659393E-1,8.638878744E-1
7.624502811E0,7.172117233E-1,-2.305159569E-1,-3.765144348E-1,8.421955723E-1
7.629478123E0,7.454872131E-1,-2.299711704E-1,-3.060932159E-1,8.380518964E-1
7.634453436E0,7.404761314E-1,-2.153213024E-1,-2.740464211E-1,8.183945292E-1
7.639428748E0,7.357506752E-1,-1.866152287E-1,-2.799534798E-1,8.090292025E-1
7.644404061E0,7.408113480E-1,-1.437981129E-1,-2.949304581E-1,8.102242440E-1
7.649379373E0,7.508335114E-1,-8.212828636E-2,-3.093519211E-1,8.162074664E-1
7.654354686E0,7.373752594E-1,1.257419586E-2,-3.705496788E-1,8.253408072E-1
7.659329998E0,7.006406784E-1,9.731936455E-2,-4.258828163E-1,8.256782619E-1
7.664305311E0,6.550259590E-1,1.769199371E-1,-5.182018280E-1,8.537521922E-1
7.669280623E0,6.290011406E-1,2.562618256E-1,-6.377935410E-1,9.317151705E-1
7.674255936E0,5.795221329E-1,3.305914402E-1,-7.656359673E-1,1.015546669E0
7.679231248E0,5.302972794E-1,4.047725201E-1,-8.592042923E-1,1.087790427E0
7.684206561E0,4.716200829E-1,4.360623360E-1,-9.285602570E-1,1.129070420E0
7.689181873E0,4.176115990E-1,4.771242142E-1,-9.741458893E-1,1.162328343E0
7.694157186E0,3.680963516E-1,4.850597382E-1,-1.010615826E0,1.179882291E0
7.699132498E0,3.277769089E-1,4.981019497E-1,-1.004828453E0,1.168427779E0
7.704107811E0,2.919173241E-1,4.780666828E-1,-9.380817413E-1,1.092593626E0
7.709083123E0,2.368407249E-1,4.631943703E-1,-8.439941406E-1,9.914477611E-1
7.714058436E0,2.340688705E-1,4.247863293E-1,-7.274279594E-1,8.742900536E-1
7.719033748E0,2.357797623E-1,3.868298531E-1,-6.121649742E-1,7.615611513E-1
7.724009061E0,2.562112808E-1,3.350749016E-1,-5.076503754E-1,6.600214494E-1
7.728984373E0,2.952828407E-1,2.317295074E-1,-3.756756783E-1,5.310581285E-1
7.733959686E0,3.433480263E-1,1.484839916E-1,-2.259464264E-1,4.370207667E-1
7.738934998E0,3.861055374E-1,8.991003036E-2,-1.013278961E-1,4.091804518E-1
7.743910311E0,4.140348434E-1,4.175257683E-2,-1.622676849E-3,4.161379126E-1
7.748885623E0,4.320030212E-1,8.746623993E-3,8.289194107E-2,4.399706668E-1
