"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.374782990E-1,3.746925592E-1,1.342548609E0,-3.468599796E0
8.399660590E-1,-1.316810958E-2,1.002571940E0,-3.751115561E0
8.424538200E-1,-3.914519846E-1,6.913257241E-1,-3.765480757E0
8.449415800E-1,-8.990227580E-1,5.093663931E-1,-3.588309765E0
8.474293400E-1,-1.535880446E0,3.848679364E-1,-3.406350374E0
8.499171010E-1,-2.354697466E0,3.321954906E-1,-3.224391222E0
8.524048090E-1,-3.360262156E0,3.752911091E-1,-3.047220230E0
8.548925170E-1,-4.428076267E0,4.566939771E-1,-2.870049238E0
8.573802260E-1,-5.448006153E0,5.189431906E-1,-2.678513050E0
8.598679340E-1,-6.415263653E0,5.380968451E-1,-2.549226284E0
8.623556420E-1,-7.234080315E0,5.524620414E-1,-2.506130695E0
8.648433510E-1,-7.909245491E0,5.811924338E-1,-2.587533474E0
8.673310590E-1,-8.412027359E0,5.811924338E-1,-2.850895643E0
8.698187670E-1,-8.718485832E0,5.668272376E-1,-3.176506996E0
8.723064760E-1,-8.890868187E0,4.997895956E-1,-3.554790974E0
8.747941840E-1,-9.024943352E0,3.561375141E-1,-3.966593742E0
8.772818920E-1,-9.091980934E0,1.502361596E-1,-4.378396511E0
8.797696010E-1,-9.149441719E0,-1.179144308E-1,-4.794987679E0
8.822573090E-1,-9.187748909E0,-4.674678743E-1,-5.192424774E0
8.847450170E-1,-9.187748909E0,-8.649053574E-1,-5.632957935E0
8.872327260E-1,-9.178172112E0,-1.319803715E0,-6.097433090E0
8.897204340E-1,-9.139864922E0,-1.784278870E0,-6.547543049E0
8.922081420E-1,-9.072827339E0,-2.277484417E0,-6.978499413E0
8.946958510E-1,-9.015366554E0,-2.741959572E0,-7.328052998E0
8.971835590E-1,-8.967482567E0,-3.177704096E0,-7.629722118E0
8.996712670E-1,-8.886079788E0,-3.584718466E0,-7.869142532E0
9.021589760E-1,-8.780735016E0,-3.929483652E0,-8.065466881E0
9.046466840E-1,-8.613141060E0,-4.231153011E0,-8.218695641E0
9.071343920E-1,-8.474276543E0,-4.494514942E0,-8.314463615E0
9.096221010E-1,-8.335412979E0,-4.757877350E0,-8.295310020E0
9.121098090E-1,-8.210914612E0,-4.968566895E0,-8.156446457E0
9.145975170E-1,-8.095993042E0,-5.102642536E0,-7.893084526E0
9.170852260E-1,-7.981071472E0,-5.207987309E0,-7.543530941E0
9.195729340E-1,-7.880515099E0,-5.255871296E0,-7.069478989E0
9.220606420E-1,-7.851784706E0,-5.303755283E0,-6.499659061E0
9.245483510E-1,-7.866149902E0,-5.332485676E0,-5.877166748E0
9.270360590E-1,-7.947552681E0,-5.303755283E0,-5.178059578E0
9.295237670E-1,-8.072051048E0,-5.184045315E0,-4.435857296E0
9.320114760E-1,-8.340201378E0,-5.026028156E0,-3.655347347E0
9.344991840E-1,-8.766369820E0,-4.753088951E0,-2.836530447E0
9.369868920E-1,-9.302670479E0,-4.384381771E0,-1.993771434E0
9.394746010E-1,-9.838972092E0,-3.977367640E0,-1.203684926E0
9.419623090E-1,-1.029865837E1,-3.579930067E0,-4.519055784E-1
9.444500170E-1,-1.060990524E1,-3.235165119E0,1.993172914E-1
9.469377260E-1,-1.076792240E1,-2.962226152E0,7.116764784E-1
9.494254340E-1,-1.080622959E1,-2.732382774E0,1.109113932E0
9.519131420E-1,-1.072003841E1,-2.550423384E0,1.405994892E0
9.544008510E-1,-1.053328991E1,-2.392405987E0,1.621473074E0
9.568885590E-1,-1.026992798E1,-2.287061214E0,1.798644066E0
9.593762670E-1,-9.996989250E0,-2.224812031E0,1.942296147E0
9.618639760E-1,-9.671378136E0,-2.215235233E0,2.042852640E0
9.643516840E-1,-9.293093681E0,-2.215235233E0,2.100313425E0
9.668393920E-1,-8.914810181E0,-2.224812031E0,2.095525026E0
9.693271010E-1,-8.560467720E0,-2.224812031E0,1.985391736E0
9.718148090E-1,-8.239645004E0,-2.224812031E0,1.793855667E0
9.743025170E-1,-7.966706276E0,-2.220023632E0,1.540070295E0
9.767902260E-1,-7.784746647E0,-2.215235233E0,1.267131209E0
9.792779340E-1,-7.655459881E0,-2.157774210E0,9.750386477E-1
9.817656950E-1,-7.607575893E0,-2.047641039E0,7.020996213E-1
9.842534550E-1,-7.612364292E0,-1.894412041E0,4.004302323E-1
