"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.885570860E-1,-1.045556307E0,1.833585054E-1,-9.213199019E-1
7.910448990E-1,-9.784446359E-1,2.025332451E-1,-9.085367322E-1
7.935327110E-1,-9.134635925E-1,2.238385230E-1,-8.946883082E-1
7.960205240E-1,-8.506129980E-1,2.451438010E-1,-8.797746301E-1
7.985083360E-1,-7.920235395E-1,2.653838098E-1,-8.637956381E-1
8.009961490E-1,-7.366297841E-1,2.824280262E-1,-8.446208835E-1
8.034839610E-1,-6.876276731E-1,2.920154035E-1,-8.211851120E-1
8.059717740E-1,-6.428865790E-1,2.962764502E-1,-7.934882641E-1
8.084595860E-1,-6.024065614E-1,2.930806577E-1,-7.615303397E-1
8.109473990E-1,-5.672528744E-1,2.813627720E-1,-7.253113985E-1
8.134352110E-1,-5.363602638E-1,2.611227632E-1,-6.837661266E-1
8.159230240E-1,-5.129244328E-1,2.334259003E-1,-6.368945241E-1
8.184108360E-1,-4.937497079E-1,2.004027218E-1,-5.857618451E-1
8.208986490E-1,-4.799012840E-1,1.599227041E-1,-5.303681493E-1
8.233864610E-1,-4.692486227E-1,1.162468940E-1,-4.707133770E-1
8.258742220E-1,-4.617917836E-1,6.937529147E-2,-4.089280665E-1
8.283619820E-1,-4.564654827E-1,2.143843099E-2,-3.450122476E-1
8.308497430E-1,-4.522044063E-1,-2.756369673E-2,-2.789659202E-1
8.333375030E-1,-4.468781054E-1,-7.550056279E-2,-2.129195631E-1
8.358252630E-1,-4.383559823E-1,-1.213068962E-1,-1.458079666E-1
8.383130240E-1,-4.277033508E-1,-1.617869139E-1,-7.656582445E-2
8.408007840E-1,-4.138549268E-1,-1.980058849E-1,-8.388951421E-3
8.432885450E-1,-3.968107104E-1,-2.257027328E-1,5.872265995E-2
8.457763050E-1,-3.755054474E-1,-2.459427416E-1,1.258342713E-1
8.482640660E-1,-3.520696461E-1,-2.576606572E-1,1.897500902E-1
