"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.881179230E-1,-2.146506310E-1,-2.001364082E-1,8.427566886E-1
7.906056830E-1,-1.933453530E-1,-1.884185076E-1,8.139945865E-1
7.930934430E-1,-1.720400751E-1,-1.745700836E-1,7.831019163E-1
7.955812040E-1,-1.507348120E-1,-1.585911214E-1,7.532745600E-1
7.980689640E-1,-1.304948032E-1,-1.426121742E-1,7.202513814E-1
8.005567250E-1,-1.113200486E-1,-1.255679578E-1,6.882934570E-1
8.030444850E-1,-9.214530140E-2,-1.095889956E-1,6.563355327E-1
8.055322460E-1,-7.190529257E-2,-9.574057162E-2,6.243776679E-1
8.080200060E-1,-5.379581451E-2,-8.615319431E-2,5.924197435E-1
8.105077660E-1,-3.888212144E-2,-7.869634777E-2,5.604618192E-1
8.129955270E-1,-2.396843210E-2,-7.656582445E-2,5.285038948E-1
8.154832870E-1,-1.331579592E-2,-7.550056279E-2,4.965460002E-1
8.179710480E-1,-3.728422802E-3,-7.869634777E-2,4.635228515E-1
8.204588080E-1,3.728422802E-3,-8.189214021E-2,4.283691347E-1
8.229465680E-1,1.118526794E-2,-8.828372508E-2,3.932154477E-1
8.254343290E-1,1.757685095E-2,-9.574057162E-2,3.559312224E-1
8.279220890E-1,2.503369562E-2,-1.063932031E-1,3.175817132E-1
8.304098500E-1,3.036001325E-2,-1.202416345E-1,2.792322338E-1
8.328976100E-1,3.568633273E-2,-1.362205893E-1,2.387522161E-1
8.353853710E-1,4.101264849E-2,-1.521995366E-1,1.972069293E-1
8.378731310E-1,4.527370632E-2,-1.671132296E-1,1.567269117E-1
8.403608910E-1,4.953476042E-2,-1.820269227E-1,1.151816323E-1
8.428486520E-1,5.379581451E-2,-1.937448233E-1,7.683213800E-2
8.453364120E-1,5.805686861E-2,-2.033322006E-1,4.167843983E-2
8.478241730E-1,6.551371515E-2,-2.097237855E-1,1.078579482E-2
8.503119330E-1,7.616634667E-2,-2.118543088E-1,-1.265000552E-2
8.527996930E-1,8.894951642E-2,-2.107890397E-1,-3.182475269E-2
8.552874540E-1,1.038632020E-1,-2.065279931E-1,-4.673844203E-2
8.577752140E-1,1.177116334E-1,-1.969406158E-1,-5.739107728E-2
8.602629750E-1,1.326253265E-1,-1.841574460E-1,-6.591318548E-2
8.627507350E-1,1.464737505E-1,-1.692437679E-1,-7.230477035E-2
8.652384960E-1,1.581916511E-1,-1.543300748E-1,-7.656582445E-2
8.677262560E-1,1.699095517E-1,-1.394163817E-1,-7.976161689E-2
8.702140160E-1,1.773663908E-1,-1.266332120E-1,-8.082687855E-2
8.727017770E-1,1.826927215E-1,-1.149153188E-1,-8.082687855E-2
8.751895370E-1,1.848232448E-1,-1.031974182E-1,-8.082687855E-2
8.776772980E-1,1.837579757E-1,-9.041424841E-2,-7.976161689E-2
8.801650580E-1,1.794969290E-1,-7.869634777E-2,-7.869634777E-2
8.826528180E-1,1.709748209E-1,-6.484792382E-2,-7.443529367E-2
8.851405790E-1,1.592569202E-1,-5.099949613E-2,-6.910897791E-2
8.876283390E-1,1.454084814E-1,-3.608580679E-2,-6.271740049E-2
8.901161000E-1,1.283642650E-1,-2.117211558E-2,-5.632581562E-2
8.926038600E-1,1.102547869E-1,-8.388951421E-3,-4.886896908E-2
8.950916210E-1,9.001477808E-2,1.198421582E-3,-4.354264960E-2
8.975793810E-1,6.870950758E-2,5.459476262E-3,-3.928159550E-2
9.000671410E-1,4.740423337E-2,4.394212738E-3,-3.821633384E-2
9.025549020E-1,2.609895915E-2,-9.321057005E-4,-4.034686089E-2
9.050426620E-1,6.924213842E-3,-1.051947847E-2,-4.567318037E-2
9.075304230E-1,-1.118526794E-2,-2.330264263E-2,-5.419528857E-2
9.100181830E-1,-2.609895915E-2,-3.608580679E-2,-6.484792382E-2
9.125059430E-1,-3.675159439E-2,-4.780370742E-2,-7.869634777E-2
9.149937040E-1,-4.314317927E-2,-5.632581562E-2,-9.574057162E-2
9.174814640E-1,-4.527370632E-2,-6.378266215E-2,-1.170458421E-1
9.199692250E-1,-4.420844093E-2,-6.697845459E-2,-1.415469050E-1
9.224569850E-1,-3.888212144E-2,-6.804371625E-2,-1.703090221E-1
9.249447460E-1,-2.929474972E-2,-6.697845459E-2,-2.012016773E-1
9.274325060E-1,-1.438105945E-2,-6.378266215E-2,-2.310290486E-1
9.299202660E-1,7.989477366E-3,-5.952160433E-2,-2.597911656E-1
9.324080270E-1,3.568633273E-2,-5.313002318E-2,-2.842922211E-1
9.348957870E-1,6.977476925E-2,-4.460791498E-2,-3.055975139E-1
9.373835480E-1,1.059937328E-1,-3.289001435E-2,-3.205111921E-1
9.398713080E-1,1.432779580E-1,-1.691105962E-2,-3.311638236E-1
9.423590680E-1,1.794969290E-1,3.328948980E-3,-3.354249001E-1
9.448468290E-1,2.135853618E-1,2.676474862E-2,-3.343596160E-1
9.473345890E-1,2.434127480E-1,5.339634046E-2,-3.290333152E-1
9.498223500E-1,2.700443268E-1,8.002793044E-2,-3.183806837E-1
9.523101100E-1,2.913496196E-1,1.077247858E-1,-3.045322299E-1
9.547978710E-1,3.073285520E-1,1.322258562E-1,-2.864227593E-1
9.572856310E-1,3.158506751E-1,1.545963883E-1,-2.672480047E-1
9.597733910E-1,3.201117218E-1,1.727058738E-1,-2.459427416E-1
9.622611520E-1,3.190464675E-1,1.865542978E-1,-2.214416862E-1
9.647489120E-1,3.126548827E-1,1.961416751E-1,-1.958753467E-1
9.672366730E-1,3.030675054E-1,2.014679909E-1,-1.681784987E-1
9.697244330E-1,2.913496196E-1,2.067943066E-1,-1.404816359E-1
9.722121930E-1,2.764359117E-1,2.089248300E-1,-1.127847880E-1
9.746999540E-1,2.615222335E-1,2.099900991E-1,-8.508793265E-2
9.771877140E-1,2.434127480E-1,2.110553533E-1,-6.058686972E-2
9.796754750E-1,2.263685167E-1,2.099900991E-1,-3.821633384E-2
9.821632350E-1,2.093243003E-1,2.057290375E-1,-2.117211558E-2
9.846509960E-1,1.933453530E-1,1.993374527E-1,-9.454214945E-3
9.871387560E-1,1.794969290E-1,1.908153445E-1,-3.062632866E-3
9.896265160E-1,1.667137593E-1,1.790974438E-1,-4.127896391E-3
9.921142770E-1,1.571263820E-1,1.652490199E-1,-1.158474199E-2
9.946020370E-1,1.496695429E-1,1.535311192E-1,-2.436790615E-2
9.970897980E-1,1.475390196E-1,1.418132186E-1,-4.354264960E-2
