"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.250893126E0,1.179779470E-1,-1.087900475E-1,-1.117195264E-1,1.955385460E-1
3.253380991E0,1.126516312E-1,-9.920267761E-2,-1.074584723E-1,1.846046709E-1
3.255868856E0,1.073253155E-1,-8.855003864E-2,-1.031974182E-1,1.732326176E-1
3.258356512E0,1.041295230E-1,-7.789740711E-2,-1.000016257E-1,1.640466054E-1
3.260844116E0,1.009337306E-1,-6.724476814E-2,-9.467530251E-2,1.538599679E-1
3.263331720E0,9.880319983E-2,-5.765739456E-2,-9.147951752E-2,1.464750817E-1
3.265819324E0,9.667267650E-2,-4.807002097E-2,-8.721846342E-2,1.387926283E-1
3.268306928E0,9.347688407E-2,-4.061317816E-2,-8.295740932E-2,1.314126701E-1
3.270794533E0,9.134636074E-2,-3.422159329E-2,-7.976161689E-2,1.260047245E-1
3.273282137E0,8.708529919E-2,-2.889527567E-2,-7.763108611E-2,1.201889006E-1
3.275769741E0,8.175898343E-2,-2.463422157E-2,-7.550056279E-2,1.139811880E-1
3.278257345E0,7.536740601E-2,-2.356895804E-2,-7.443529367E-2,1.085189136E-1
3.280744949E0,6.684529036E-2,-2.250369452E-2,-7.337003201E-2,1.017736248E-1
3.283232553E0,5.832318589E-2,-2.250369452E-2,-7.337003201E-2,9.639072506E-2
3.285720158E0,4.873581231E-2,-2.250369452E-2,-7.443529367E-2,9.177259184E-2
3.288207762E0,3.808317333E-2,-2.356895804E-2,-7.550056279E-2,8.778473020E-2
3.290695366E0,2.636527456E-2,-2.463422157E-2,-7.763108611E-2,8.560699800E-2
3.293182970E0,1.358211134E-2,-2.569948509E-2,-7.976161689E-2,8.489318471E-2
3.295670574E0,1.864211401E-3,-2.676474862E-2,-8.189214021E-2,8.617511056E-2
3.298158178E0,-1.091895252E-2,-2.676474862E-2,-8.508793265E-2,8.986396149E-2
3.300645783E0,-2.370211668E-2,-2.783001214E-2,-8.721846342E-2,9.456934108E-2
3.303133387E0,-3.542001545E-2,-2.783001214E-2,-9.147951752E-2,1.019685696E-1
3.305620991E0,-4.713791609E-2,-2.783001214E-2,-9.467530251E-2,1.093613534E-1
3.308108595E0,-5.885581672E-2,-2.783001214E-2,-9.893636405E-2,1.184353025E-1
3.310596199E0,-7.057371736E-2,-2.783001214E-2,-1.042626798E-1,1.289413260E-1
3.313083803E0,-8.122635633E-2,-2.783001214E-2,-1.095889956E-1,1.392191743E-1
3.315571408E0,-9.187898785E-2,-2.996053919E-2,-1.159805804E-1,1.509664776E-1
3.318059012E0,-1.035968885E-1,-3.209106624E-2,-1.234374270E-1,1.643135728E-1
3.320546616E0,-1.163800508E-1,-3.528685868E-2,-1.298290044E-1,1.778905534E-1
3.323034220E0,-1.280979514E-1,-3.954791278E-2,-1.383511126E-1,1.926503385E-1
3.325521824E0,-1.419463754E-1,-4.380896688E-2,-1.458079666E-1,2.081536985E-1
3.328009428E0,-1.568600684E-1,-4.913528636E-2,-1.532648057E-1,2.247430935E-1
3.330497085E0,-1.739042848E-1,-5.552686751E-2,-1.607216448E-1,2.432229027E-1
3.332984741E0,-1.909485012E-1,-6.298371404E-2,-1.671132296E-1,2.614481017E-1
3.335472397E0,-2.079927325E-1,-7.044056058E-2,-1.735048145E-1,2.798692016E-1
3.337960053E0,-2.250369489E-1,-7.896266878E-2,-1.788311303E-1,2.980894238E-1
3.340447710E0,-2.431464195E-1,-8.641951531E-2,-1.820269227E-1,3.157884015E-1
3.342935366E0,-2.623211741E-1,-9.281109273E-2,-1.841574460E-1,3.336768830E-1
3.345423022E0,-2.793653905E-1,-1.002679393E-1,-1.862879843E-1,3.504310120E-1
3.347910678E0,-2.953443527E-1,-1.045289934E-1,-1.873532385E-1,3.650422347E-1
3.350398335E0,-3.113232851E-1,-1.077247858E-1,-1.873532385E-1,3.789829195E-1
3.352885991E0,-3.273022473E-1,-1.087900475E-1,-1.852227151E-1,3.914964747E-1
3.355373647E0,-3.422159553E-1,-1.077247858E-1,-1.809616536E-1,4.018252227E-1
3.357861303E0,-3.560643792E-1,-1.066595241E-1,-1.756353378E-1,4.111032329E-1
3.360348960E0,-3.688475490E-1,-1.045289934E-1,-1.681784987E-1,4.186392627E-1
3.362836616E0,-3.805654347E-1,-1.023984700E-1,-1.607216448E-1,4.256136086E-1
3.365324272E0,-3.922833502E-1,-9.920267761E-2,-1.532648057E-1,4.326863746E-1
3.367811928E0,-4.008054435E-1,-9.600688517E-2,-1.447426975E-1,4.368212152E-1
3.370299585E0,-4.082622826E-1,-9.281109273E-2,-1.351553202E-1,4.399533508E-1
3.372787241E0,-4.146538675E-1,-9.068056941E-2,-1.255679578E-1,4.426376707E-1
3.375274897E0,-4.210454524E-1,-8.855003864E-2,-1.159805804E-1,4.456140453E-1
3.377762553E0,-4.242412448E-1,-8.748477697E-2,-1.063932031E-1,4.460423003E-1
3.380250210E0,-4.274370372E-1,-8.535424620E-2,-9.680583328E-2,4.464965145E-1
3.382737866E0,-4.295675755E-1,-8.322372288E-2,-8.828372508E-2,4.463726090E-1
3.385225522E0,-4.306328297E-1,-8.215846121E-2,-7.869634777E-2,4.454074111E-1
3.387713178E0,-4.285022914E-1,-8.215846121E-2,-7.017423958E-2,4.419147547E-1
3.390200835E0,-4.263717830E-1,-8.215846121E-2,-6.271740049E-2,4.387213038E-1
3.392688491E0,-4.221107066E-1,-8.322372288E-2,-5.632581562E-2,4.339080941E-1
3.395176147E0,-4.167844057E-1,-8.428898454E-2,-5.206476152E-2,4.283977278E-1
3.397663803E0,-4.093275666E-1,-8.641951531E-2,-4.780370742E-2,4.210731336E-1
3.400151460E0,-4.018706977E-1,-8.961530030E-2,-4.460791498E-2,4.141507284E-1
3.402639116E0,-3.922833502E-1,-9.281109273E-2,-4.247738793E-2,4.053448585E-1
3.405126772E0,-3.826959729E-1,-9.707214683E-2,-4.141212255E-2,3.969813261E-1
3.407614428E0,-3.720433414E-1,-1.023984700E-1,-4.141212255E-2,3.880936207E-1
3.410102085E0,-3.603254259E-1,-1.055942550E-1,-4.247738793E-2,3.778741691E-1
3.412589741E0,-3.486075401E-1,-1.109205782E-1,-4.247738793E-2,3.682864649E-1
3.415077397E0,-3.368896246E-1,-1.141163707E-1,-4.354264960E-2,3.583477746E-1
3.417565053E0,-3.241064548E-1,-1.194426864E-1,-4.460791498E-2,3.482835275E-1
3.420052710E0,-3.123885691E-1,-1.237037405E-1,-4.460791498E-2,3.389381944E-1
3.422540366E0,-3.006706536E-1,-1.290300637E-1,-4.354264960E-2,3.300720552E-1
3.425028022E0,-2.889527678E-1,-1.311605871E-1,-4.247738793E-2,3.201579768E-1
3.427515678E0,-2.783001363E-1,-1.343563795E-1,-4.141212255E-2,3.117973164E-1
3.430003335E0,-2.676474750E-1,-1.343563795E-1,-3.821633384E-2,3.019061042E-1
3.432490991E0,-2.580601275E-1,-1.343563795E-1,-3.502054140E-2,2.930411310E-1
3.434978647E0,-2.495380044E-1,-1.332911104E-1,-3.075948730E-2,2.845731572E-1
3.437466303E0,-2.410158962E-1,-1.311605871E-1,-2.649843320E-2,2.756699635E-1
3.439953960E0,-2.324937880E-1,-1.279647946E-1,-2.223737910E-2,2.663134453E-1
3.442441616E0,-2.250369489E-1,-1.247690022E-1,-1.797632314E-2,2.579381331E-1
3.444929272E0,-2.186453640E-1,-1.226384789E-1,-1.265000552E-2,2.510099886E-1
3.447416928E0,-2.143843025E-1,-1.215732098E-1,-8.388951421E-3,2.465989639E-1
3.449904585E0,-2.111885101E-1,-1.194426864E-1,-3.062632866E-3,2.426448471E-1
3.452392241E0,-2.101232558E-1,-1.183774248E-1,-9.321057005E-4,2.411760066E-1
3.454879897E0,-2.090579867E-1,-1.173121557E-1,3.328948980E-3,2.397466696E-1
3.457367553E0,-2.101232558E-1,-1.162468940E-1,6.524739787E-3,2.402242603E-1
3.459855210E0,-2.111885101E-1,-1.173121557E-1,9.720530361E-3,2.417792740E-1
3.462342866E0,-2.143843025E-1,-1.173121557E-1,1.185105834E-2,2.446696111E-1
3.464830522E0,-2.165148407E-1,-1.173121557E-1,1.611211337E-2,2.467801011E-1
3.467318178E0,-2.197106332E-1,-1.173121557E-1,1.824264042E-2,2.497352561E-1
3.469805835E0,-2.218411565E-1,-1.215732098E-1,2.143843099E-2,2.538762501E-1
3.472293491E0,-2.239716798E-1,-1.258342713E-1,2.250369452E-2,2.578836820E-1
3.474781147E0,-2.261022031E-1,-1.311605871E-1,2.463422157E-2,2.625493301E-1
3.477268803E0,-2.282327414E-1,-1.375521719E-1,2.569948509E-2,2.677148628E-1
3.479756460E0,-2.292979956E-1,-1.418132186E-1,2.783001214E-2,2.710407152E-1
3.482244116E0,-2.314285189E-1,-1.482048035E-1,2.676474862E-2,2.761162344E-1
3.484731772E0,-2.335590571E-1,-1.545963883E-1,2.463422157E-2,2.811702710E-1
3.487219428E0,-2.356895804E-1,-1.609879732E-1,2.143843099E-2,2.862277278E-1
3.489707085E0,-2.378201038E-1,-1.684448123E-1,1.717737690E-2,2.919368405E-1
3.492194741E0,-2.399506420E-1,-1.759016514E-1,1.185105834E-2,2.977551832E-1
3.494682397E0,-2.420811653E-1,-1.844237745E-1,6.524739787E-3,3.043977520E-1
3.497170053E0,-2.452769578E-1,-1.929458827E-1,1.331579551E-4,3.120719747E-1
3.499657710E0,-2.484727502E-1,-2.004027218E-1,-7.323687430E-3,3.193017301E-1
3.502145366E0,-2.506032586E-1,-2.078595608E-1,-1.478053257E-2,3.259233873E-1
3.504633022E0,-2.527337968E-1,-2.131858915E-1,-2.330264263E-2,3.314598159E-1
3.507120678E0,-2.548643351E-1,-2.163816839E-1,-3.182475269E-2,3.358417445E-1
3.509608335E0,-2.559295893E-1,-2.185122073E-1,-4.141212255E-2,3.390612088E-1
3.512095991E0,-2.569948435E-1,-2.206427306E-1,-4.993423447E-2,3.423784338E-1
3.514583647E0,-2.559295893E-1,-2.217079997E-1,-5.739107728E-2,3.434357692E-1
3.517071303E0,-2.559295893E-1,-2.206427306E-1,-6.484792382E-2,3.440761870E-1
3.519558960E0,-2.548643351E-1,-2.185122073E-1,-7.230477035E-2,3.434114061E-1
3.522046616E0,-2.527337968E-1,-2.153164148E-1,-7.869634777E-2,3.412164206E-1
3.524534272E0,-2.506032586E-1,-2.121206224E-1,-8.508793265E-2,3.391712074E-1
3.527021928E0,-2.484727502E-1,-2.067943066E-1,-8.934898674E-2,3.353890789E-1
3.529509585E0,-2.442116886E-1,-2.004027218E-1,-9.254477918E-2,3.291886023E-1
3.531997241E0,-2.388853729E-1,-1.929458827E-1,-9.467530251E-2,3.213374362E-1
3.534484897E0,-2.335590571E-1,-1.854890287E-1,-9.467530251E-2,3.129207980E-1
3.536972553E0,-2.271674722E-1,-1.769669205E-1,-9.361004084E-2,3.027956260E-1
3.539460210E0,-2.207758874E-1,-1.673795432E-1,-9.147951752E-2,2.917642988E-1
3.541947866E0,-2.154495716E-1,-1.588574350E-1,-8.721846342E-2,2.815337687E-1
3.544435522E0,-2.101232558E-1,-1.492700726E-1,-8.189214021E-2,2.704434504E-1
3.546923178E0,-2.047969401E-1,-1.407479644E-1,-7.656582445E-2,2.600271171E-1
3.549410835E0,-2.016011477E-1,-1.332911104E-1,-7.017423958E-2,2.516624063E-1
3.551898491E0,-1.984053552E-1,-1.258342713E-1,-6.484792382E-2,2.437297726E-1
3.554386147E0,-1.962748319E-1,-1.205079481E-1,-5.952160433E-2,2.378839981E-1
3.556873803E0,-1.962748319E-1,-1.151816323E-1,-5.526055023E-2,2.341886984E-1
3.559361460E0,-1.962748319E-1,-1.109205782E-1,-4.993423447E-2,2.309125637E-1
3.561849116E0,-1.973400861E-1,-1.055942550E-1,-4.460791498E-2,2.282172701E-1
3.564336772E0,-1.994706094E-1,-1.023984700E-1,-4.141212255E-2,2.280108212E-1
3.566824428E0,-2.037316710E-1,-1.002679393E-1,-3.821633384E-2,2.302623321E-1
3.569312085E0,-2.079927325E-1,-9.813741595E-2,-3.715106845E-2,2.329637978E-1
3.571799741E0,-2.122537792E-1,-1.002679393E-1,-3.715106845E-2,2.376668431E-1
3.574287397E0,-2.175800949E-1,-1.013332009E-1,-3.821633384E-2,2.430432132E-1
3.576775053E0,-2.239716798E-1,-1.034637317E-1,-4.034686089E-2,2.499918525E-1
3.579262710E0,-2.292979956E-1,-1.055942550E-1,-4.354264960E-2,2.561711924E-1
3.581750366E0,-2.346243113E-1,-1.087900475E-1,-4.673844203E-2,2.628085308E-1
3.584238022E0,-2.410158962E-1,-1.130511016E-1,-5.099949613E-2,2.710537998E-1
3.586725678E0,-2.463422120E-1,-1.173121557E-1,-5.632581562E-2,2.786022699E-1
3.589213335E0,-2.516685426E-1,-1.237037405E-1,-6.058686972E-2,2.868979602E-1
3.591700991E0,-2.569948435E-1,-1.311605871E-1,-6.697845459E-2,2.962018949E-1
3.594188647E0,-2.623211741E-1,-1.396826953E-1,-7.337003201E-2,3.061156895E-1
3.596676303E0,-2.687127590E-1,-1.492700726E-1,-7.976161689E-2,3.175689169E-1
3.599163960E0,-2.751043439E-1,-1.588574350E-1,-8.508793265E-2,3.288738983E-1
3.601651616E0,-2.814959288E-1,-1.705753356E-1,-9.147951752E-2,3.416202646E-1
3.604139272E0,-2.900180221E-1,-1.812279820E-1,-9.574057162E-2,3.551341882E-1
3.606626928E0,-2.985401452E-1,-1.940111369E-1,-1.000016257E-1,3.698200436E-1
3.609114585E0,-3.091927767E-1,-2.078595608E-1,-1.042626798E-1,3.868804422E-1
3.611602241E0,-3.209106624E-1,-2.217079997E-1,-1.085237339E-1,4.048647814E-1
3.614089897E0,-3.336938322E-1,-2.366216928E-1,-1.117195264E-1,4.240550102E-1
3.616577553E0,-3.486075401E-1,-2.515353858E-1,-1.149153188E-1,4.449750531E-1
3.619065210E0,-3.645864725E-1,-2.664490640E-1,-1.170458421E-1,4.664955828E-1
3.621552866E0,-3.826959729E-1,-2.802974880E-1,-1.191763729E-1,4.891072452E-1
3.624040522E0,-4.029359818E-1,-2.920154035E-1,-1.191763729E-1,5.116965987E-1
3.626528178E0,-4.231759906E-1,-3.026680350E-1,-1.202416345E-1,5.339886788E-1
3.629015835E0,-4.444812536E-1,-3.122554123E-1,-1.202416345E-1,5.563497803E-1
3.631503491E0,-4.647212625E-1,-3.207775056E-1,-1.181111038E-1,5.769005917E-1
3.633991147E0,-4.849612713E-1,-3.282343447E-1,-1.159805804E-1,5.969729598E-1
3.636478803E0,-5.041360259E-1,-3.346259296E-1,-1.127847880E-1,6.155063393E-1
3.638966460E0,-5.222455263E-1,-3.388870060E-1,-1.106542572E-1,6.323204546E-1
3.641454116E0,-5.382244587E-1,-3.399522603E-1,-1.063932031E-1,6.454243727E-1
3.643941772E0,-5.510076284E-1,-3.388870060E-1,-1.000016257E-1,6.545640798E-1
3.646429428E0,-5.605949759E-1,-3.335606754E-1,-9.361004084E-2,6.590085667E-1
3.648917085E0,-5.680518150E-1,-3.271690905E-1,-8.721846342E-2,6.613089586E-1
3.651404741E0,-5.723128915E-1,-3.175817132E-1,-7.976161689E-2,6.593649262E-1
3.653892397E0,-5.733781457E-1,-3.058638275E-1,-7.230477035E-2,6.538678450E-1
3.656380053E0,-5.701823831E-1,-2.941459119E-1,-6.484792382E-2,6.448527124E-1
3.658867710E0,-5.659213066E-1,-2.792322338E-1,-5.845634267E-2,6.337623448E-1
3.661355366E0,-5.573992133E-1,-2.643185556E-1,-5.313002318E-2,6.191776653E-1
3.663843022E0,-5.467465520E-1,-2.494048476E-1,-4.993423447E-2,6.030157526E-1
3.666330678E0,-5.328981280E-1,-2.366216928E-1,-4.673844203E-2,5.849399305E-1
3.668818335E0,-5.179844499E-1,-2.238385230E-1,-4.460791498E-2,5.660401406E-1
3.671305991E0,-5.009402037E-1,-2.142511457E-1,-4.354264960E-2,5.465716819E-1
3.673793647E0,-4.828307331E-1,-2.057290375E-1,-4.460791498E-2,5.267255640E-1
3.676281303E0,-4.636560082E-1,-1.993374527E-1,-4.780370742E-2,5.069492168E-1
3.678768960E0,-4.444812536E-1,-1.961416751E-1,-5.206476152E-2,4.886162921E-1
3.681256616E0,-4.263717830E-1,-1.940111369E-1,-5.952160433E-2,4.722033884E-1
3.683744272E0,-4.093275666E-1,-1.961416751E-1,-6.804371625E-2,4.589668407E-1
3.686231928E0,-3.944138587E-1,-2.004027218E-1,-7.976161689E-2,4.495391622E-1
3.688719585E0,-3.805654347E-1,-2.078595608E-1,-9.254477918E-2,4.433961922E-1
3.691207241E0,-3.688475490E-1,-2.185122073E-1,-1.053279415E-1,4.414635595E-1
3.693694897E0,-3.603254259E-1,-2.302301079E-1,-1.181111038E-1,4.436108068E-1
3.696182553E0,-3.539338410E-1,-2.430132627E-1,-1.308942735E-1,4.488406404E-1
3.698670210E0,-3.496727943E-1,-2.568616867E-1,-1.436774284E-1,4.570472543E-1
3.701157866E0,-3.464770019E-1,-2.707101107E-1,-1.553953290E-1,4.663453496E-1
3.703645678E0,-3.454117477E-1,-2.845585644E-1,-1.671132296E-1,4.777129719E-1
3.706133387E0,-3.454117477E-1,-2.973417044E-1,-1.767006069E-1,4.888194647E-1
3.708621043E0,-3.454117477E-1,-3.101248741E-1,-1.852227151E-1,4.997941248E-1
3.711108699E0,-3.475422561E-1,-3.218427896E-1,-1.926795542E-1,5.113646562E-1
3.713596356E0,-3.496727943E-1,-3.324954212E-1,-1.990711391E-1,5.219708676E-1
3.716084012E0,-3.518033028E-1,-3.399522603E-1,-2.033322006E-1,5.297896629E-1
3.718571668E0,-3.539338410E-1,-3.452785909E-1,-2.054627240E-1,5.354450486E-1
3.721059272E0,-3.549990952E-1,-3.484743834E-1,-2.065279931E-1,5.386209849E-1
3.723546876E0,-3.549990952E-1,-3.484743834E-1,-2.065279931E-1,5.386209849E-1
3.726034481E0,-3.539338410E-1,-3.484743834E-1,-2.054627240E-1,5.375113865E-1
3.728522085E0,-3.518033028E-1,-3.452785909E-1,-2.012016773E-1,5.324142975E-1
3.731009689E0,-3.464770019E-1,-3.431480527E-1,-1.969406158E-1,5.259111190E-1
3.733497293E0,-3.400854170E-1,-3.378217220E-1,-1.916143000E-1,5.162341007E-1
3.735984897E0,-3.315632939E-1,-3.346259296E-1,-1.841574460E-1,5.057891810E-1
3.738472501E0,-3.209106624E-1,-3.292996287E-1,-1.756353378E-1,4.922089705E-1
3.740960106E0,-3.070622385E-1,-3.229080439E-1,-1.660479754E-1,4.755299709E-1
3.743447710E0,-2.921485603E-1,-3.154512048E-1,-1.553953290E-1,4.571738752E-1
3.745935314E0,-2.751043439E-1,-3.069290817E-1,-1.447426975E-1,4.368504432E-1
3.748422918E0,-2.559295893E-1,-2.973417044E-1,-1.340900660E-1,4.145988297E-1
3.750910522E0,-2.346243113E-1,-2.856238186E-1,-1.234374270E-1,3.897003100E-1
3.753398126E0,-2.122537792E-1,-2.728406489E-1,-1.149153188E-1,3.642790372E-1
3.755885731E0,-1.888179779E-1,-2.600574791E-1,-1.074584723E-1,3.388649355E-1
3.758373335E0,-1.643169224E-1,-2.472743243E-1,-1.010668874E-1,3.136226366E-1
3.760860939E0,-1.398158520E-1,-2.355564237E-1,-9.574057162E-2,2.901750476E-1
3.763348543E0,-1.153147891E-1,-2.249037921E-1,-9.254477918E-2,2.691537710E-1
3.765836147E0,-9.187898785E-2,-2.153164148E-1,-9.041424841E-2,2.509534682E-1
3.768323751E0,-6.950845569E-2,-2.067943066E-1,-9.147951752E-2,2.365667195E-1
3.770811356E0,-4.713791609E-2,-1.993374527E-1,-9.254477918E-2,2.247708596E-1
3.773298960E0,-2.689790726E-2,-1.929458827E-1,-9.467530251E-2,2.165987626E-1
3.775786564E0,-6.657897960E-3,-1.876195520E-1,-9.787109494E-2,2.117172056E-1
3.778274168E0,1.038632076E-2,-1.844237745E-1,-1.010668874E-1,2.105576405E-1
3.780761772E0,2.743053809E-2,-1.812279820E-1,-1.063932031E-1,2.119328421E-1
3.783249376E0,4.127896577E-2,-1.801627129E-1,-1.138500497E-1,2.170815284E-1
3.785736981E0,5.299686641E-2,-1.812279820E-1,-1.191763729E-1,2.232829084E-1
3.788224585E0,6.151897460E-2,-1.833585054E-1,-1.255679578E-1,2.305910617E-1
3.790712189E0,6.684529036E-2,-1.865542978E-1,-1.319595277E-1,2.380842620E-1
3.793199845E0,7.004108280E-2,-1.908153445E-1,-1.383511126E-1,2.458806201E-1
3.795687501E0,7.004108280E-2,-1.972069293E-1,-1.436774284E-1,2.538494232E-1
3.798175158E0,6.578002870E-2,-2.025332451E-1,-1.479384899E-1,2.592923530E-1
3.800662814E0,6.045371294E-2,-2.099900991E-1,-1.511342824E-1,2.656916717E-1
3.803150470E0,5.193160102E-2,-2.153164148E-1,-1.532648057E-1,2.693476385E-1
3.805638126E0,4.127896577E-2,-2.217079997E-1,-1.532648057E-1,2.726691967E-1
3.808125783E0,3.062633052E-2,-2.270343155E-1,-1.532648057E-1,2.756313719E-1
3.810613439E0,1.890842989E-2,-2.312953621E-1,-1.521995366E-1,2.775243632E-1
3.813101095E0,5.060002208E-3,-2.366216928E-1,-1.511342824E-1,2.808148864E-1
3.815588751E0,-8.788425475E-3,-2.387522161E-1,-1.490037590E-1,2.815705548E-1
3.818076408E0,-2.263685316E-2,-2.419480085E-1,-1.458079666E-1,2.833923589E-1
3.820564064E0,-3.648528084E-2,-2.430132627E-1,-1.415469050E-1,2.835879897E-1
3.823051720E0,-4.926844314E-2,-2.451438010E-1,-1.362205893E-1,2.847435892E-1
3.825539376E0,-6.205160543E-2,-2.451438010E-1,-1.308942735E-1,2.847440881E-1
3.828027033E0,-7.376950979E-2,-2.451438010E-1,-1.255679578E-1,2.851398530E-1
3.830514689E0,-8.548741043E-2,-2.451438010E-1,-1.202416345E-1,2.861147168E-1
3.833002345E0,-9.720530361E-2,-2.440785319E-1,-1.149153188E-1,2.867555252E-1
3.835490001E0,-1.067926809E-1,-2.430132627E-1,-1.106542572E-1,2.875838786E-1
3.837977658E0,-1.142495275E-1,-2.419480085E-1,-1.053279415E-1,2.875513321E-1
3.840465314E0,-1.217063740E-1,-2.408827394E-1,-1.000016257E-1,2.878146292E-1
3.842952970E0,-1.280979514E-1,-2.398174703E-1,-9.574057162E-2,2.882494775E-1
3.845440626E0,-1.323590130E-1,-2.398174703E-1,-9.147951752E-2,2.887902864E-1
3.847928283E0,-1.344895363E-1,-2.398174703E-1,-8.615319431E-2,2.881357793E-1
3.850415939E0,-1.355548054E-1,-2.387522161E-1,-8.082687855E-2,2.862004721E-1
3.852903595E0,-1.344895363E-1,-2.376869470E-1,-7.550056279E-2,2.833422932E-1
3.855391251E0,-1.312937438E-1,-2.355564237E-1,-7.017423958E-2,2.786562395E-1
3.857878908E0,-1.280979514E-1,-2.312953621E-1,-6.484792382E-2,2.722349774E-1
3.860366564E0,-1.227716357E-1,-2.270343155E-1,-5.845634267E-2,2.646405088E-1
3.862854220E0,-1.163800508E-1,-2.217079997E-1,-5.313002318E-2,2.559717811E-1
3.865341876E0,-1.089232042E-1,-2.142511457E-1,-4.886896908E-2,2.452671890E-1
3.867829533E0,-1.004010960E-1,-2.089248300E-1,-4.460791498E-2,2.360504835E-1
3.870317189E0,-9.294424951E-2,-2.025332451E-1,-4.034686089E-2,2.264646067E-1
3.872804845E0,-8.548741043E-2,-1.972069293E-1,-3.715106845E-2,2.181258174E-1
3.875292501E0,-7.803056389E-2,-1.940111369E-1,-3.502054140E-2,2.120271880E-1
3.877780158E0,-7.270424068E-2,-1.908153445E-1,-3.395527974E-2,2.070008776E-1
3.880267814E0,-6.737792492E-2,-1.886848211E-1,-3.289001435E-2,2.030357100E-1
3.882755470E0,-6.418213248E-2,-1.886848211E-1,-3.289001435E-2,2.019976755E-1
3.885243126E0,-6.098634377E-2,-1.897500902E-1,-3.289001435E-2,2.020054057E-1
3.887730783E0,-5.885581672E-2,-1.918806136E-1,-3.395527974E-2,2.035562282E-1
3.890218439E0,-5.885581672E-2,-1.961416751E-1,-3.502054140E-2,2.077546683E-1
3.892706095E0,-5.885581672E-2,-2.004027218E-1,-3.715106845E-2,2.121449032E-1
3.895193751E0,-6.098634377E-2,-2.067943066E-1,-4.034686089E-2,2.193424003E-1
3.897681408E0,-6.311687082E-2,-2.142511457E-1,-4.354264960E-2,2.275593443E-1
3.900169064E0,-6.737792492E-2,-2.227732539E-1,-4.567318037E-2,2.371787234E-1
3.902656720E0,-7.270424068E-2,-2.323606312E-1,-4.780370742E-2,2.481180445E-1
3.905144376E0,-7.909582555E-2,-2.419480085E-1,-4.780370742E-2,2.589984226E-1
3.907632033E0,-8.761793375E-2,-2.515353858E-1,-4.780370742E-2,2.706143882E-1
3.910119689E0,-9.614004195E-2,-2.611227632E-1,-4.567318037E-2,2.819823479E-1
3.912607345E0,-1.067926809E-1,-2.707101107E-1,-4.247738793E-2,2.940968704E-1
3.915095001E0,-1.174453199E-1,-2.792322338E-1,-3.715106845E-2,3.051954217E-1
3.917582658E0,-1.291632205E-1,-2.877543271E-1,-3.182475269E-2,3.170149920E-1
3.920070314E0,-1.419463754E-1,-2.962764502E-1,-2.756369673E-2,3.296790345E-1
3.922557970E0,-1.536642760E-1,-3.037332892E-1,-2.330264263E-2,3.411885606E-1
3.925045626E0,-1.664474458E-1,-3.090596199E-1,-1.691105962E-2,3.514378818E-1
3.927533283E0,-1.771000773E-1,-3.154512048E-1,-1.158474199E-2,3.619504195E-1
3.930020939E0,-1.866874546E-1,-3.207775056E-1,-5.193160381E-3,3.711837587E-1
3.932508595E0,-1.930790395E-1,-3.239732981E-1,1.198421582E-3,3.771467215E-1
3.934996251E0,-1.984053552E-1,-3.271690905E-1,8.655266836E-3,3.827260279E-1
3.937483908E0,-2.016011477E-1,-3.292996287E-1,1.611211337E-2,3.864464625E-1
3.939971564E0,-2.016011477E-1,-3.282343447E-1,2.356895804E-2,3.859226653E-1
3.942459220E0,-1.984053552E-1,-3.261038363E-1,2.996053919E-2,3.828916700E-1
3.944946876E0,-1.909485012E-1,-3.229080439E-1,3.741738573E-2,3.770026468E-1
3.947434533E0,-1.834916621E-1,-3.175817132E-1,4.380896688E-2,3.693867353E-1
3.949922189E0,-1.728390306E-1,-3.101248741E-1,4.913528636E-2,3.584202065E-1
3.952409845E0,-1.600558609E-1,-3.037332892E-1,5.339634046E-2,3.474520956E-1
3.954897501E0,-1.472726911E-1,-2.952111959E-1,5.765739456E-2,3.349078544E-1
3.957385158E0,-1.334242672E-1,-2.877543271E-1,6.085318699E-2,3.229670234E-1
3.959872814E0,-1.195758432E-1,-2.781669796E-1,6.511423737E-2,3.097016543E-1
3.962360470E0,-1.057274193E-1,-2.696448565E-1,6.831002980E-2,2.975783863E-1
3.964848126E0,-9.187898785E-2,-2.600574791E-1,7.150582224E-2,2.849293307E-1
