"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.368310940E-1,-2.894853950E-1,-2.813627720E-1,3.355580568E-2
8.393189070E-1,-2.926811874E-1,-2.749711871E-1,3.249054030E-2
8.418067190E-1,-2.948117256E-1,-2.675143182E-1,3.249054030E-2
8.442945320E-1,-2.980075181E-1,-2.557964325E-1,3.355580568E-2
8.467823440E-1,-3.022685647E-1,-2.440785319E-1,3.462106735E-2
8.492701570E-1,-3.054643571E-1,-2.312953621E-1,3.462106735E-2
8.517579690E-1,-3.097254038E-1,-2.185122073E-1,3.675159439E-2
8.542457820E-1,-3.129211962E-1,-2.057290375E-1,3.781685978E-2
8.567335940E-1,-3.161169887E-1,-1.950764060E-1,3.888212144E-2
8.592214070E-1,-3.214432895E-1,-1.844237745E-1,3.888212144E-2
8.617092190E-1,-3.246390820E-1,-1.759016514E-1,3.994738683E-2
8.641970320E-1,-3.289001584E-1,-1.663142890E-1,4.101264849E-2
8.666848440E-1,-3.310306668E-1,-1.567269117E-1,4.101264849E-2
8.691726570E-1,-3.352917433E-1,-1.450090110E-1,4.101264849E-2
8.716604690E-1,-3.374222517E-1,-1.311605871E-1,4.101264849E-2
8.741482820E-1,-3.406180441E-1,-1.183774248E-1,4.101264849E-2
8.766360940E-1,-3.459443748E-1,-1.045289934E-1,4.101264849E-2
8.791239070E-1,-3.512706757E-1,-9.387636185E-2,3.994738683E-2
8.816117190E-1,-3.576622605E-1,-8.535424620E-2,3.781685978E-2
8.840995320E-1,-3.640538454E-1,-7.896266878E-2,3.355580568E-2
8.865873440E-1,-3.715106845E-1,-7.363634557E-2,2.929474972E-2
8.890751570E-1,-3.779022694E-1,-7.044056058E-2,2.290316857E-2
8.915629690E-1,-3.864243925E-1,-6.831002980E-2,1.651158556E-2
8.940507820E-1,-3.938812315E-1,-6.724476814E-2,9.054740891E-3
8.965385940E-1,-4.024033546E-1,-6.724476814E-2,2.663159044E-3
8.990264070E-1,-4.119907022E-1,-6.831002980E-2,-5.858949851E-3
9.015142190E-1,-4.226433635E-1,-7.044056058E-2,-1.331579592E-2
9.040020320E-1,-4.332959950E-1,-7.257108390E-2,-2.183790505E-2
9.064898440E-1,-4.460791349E-1,-7.683213800E-2,-3.036001325E-2
9.089776570E-1,-4.577970505E-1,-8.002793044E-2,-3.888212144E-2
9.114654690E-1,-4.684496820E-1,-8.322372288E-2,-4.633896798E-2
9.139532820E-1,-4.791023135E-1,-8.641951531E-2,-5.273054913E-2
9.164410940E-1,-4.876244366E-1,-8.855003864E-2,-5.699160323E-2
9.189289070E-1,-4.961465299E-1,-8.961530030E-2,-6.125266105E-2
9.214167190E-1,-5.046686530E-1,-9.174583107E-2,-6.338318437E-2
9.239045320E-1,-5.131907463E-1,-9.494162351E-2,-6.551371515E-2
9.263923440E-1,-5.206475854E-1,-9.707214683E-2,-6.870950758E-2
9.288801570E-1,-5.281044245E-1,-9.920267761E-2,-6.977476925E-2
9.313679690E-1,-5.334307551E-1,-1.002679393E-1,-7.084003091E-2
9.338557820E-1,-5.376918316E-1,-1.023984700E-1,-7.403582335E-2
9.363435940E-1,-5.408875942E-1,-1.034637317E-1,-7.723161578E-2
9.388314070E-1,-5.419528484E-1,-1.023984700E-1,-7.936213911E-2
9.413192190E-1,-5.419528484E-1,-1.002679393E-1,-8.149266988E-2
9.438070320E-1,-5.398223400E-1,-9.600688517E-2,-8.255793154E-2
9.462948440E-1,-5.334307551E-1,-8.961530030E-2,-8.255793154E-2
9.487826570E-1,-5.259739161E-1,-8.109319210E-2,-8.149266988E-2
9.512704690E-1,-5.174518228E-1,-7.150582224E-2,-7.829687744E-2
9.537582820E-1,-5.078644156E-1,-6.298371404E-2,-7.723161578E-2
9.562460940E-1,-4.972118139E-1,-5.446160212E-2,-7.510108501E-2
9.587339070E-1,-4.865591824E-1,-4.593949392E-2,-7.297056168E-2
9.612217190E-1,-4.748412669E-1,-3.954791278E-2,-7.084003091E-2
9.637095320E-1,-4.631233811E-1,-3.528685868E-2,-6.977476925E-2
9.661973440E-1,-4.503402114E-1,-3.209106624E-2,-6.657897681E-2
9.686851570E-1,-4.386222959E-1,-2.996053919E-2,-6.231792271E-2
9.711729690E-1,-4.258391261E-1,-2.996053919E-2,-5.805686861E-2
9.736607820E-1,-4.130559862E-1,-3.102580272E-2,-5.166528746E-2
9.761485940E-1,-4.002728164E-1,-3.209106624E-2,-4.527370632E-2
9.786364070E-1,-3.864243925E-1,-3.528685868E-2,-3.675159439E-2
9.811242190E-1,-3.747064769E-1,-3.954791278E-2,-2.929474972E-2
9.836120320E-1,-3.608580530E-1,-4.380896688E-2,-1.970737800E-2
9.860998440E-1,-3.470096290E-1,-4.807002097E-2,-1.012000442E-2
9.885876570E-1,-3.342264593E-1,-5.339634046E-2,-1.597895520E-3
9.910754690E-1,-3.225085735E-1,-5.765739456E-2,5.858949851E-3
9.935632820E-1,-3.129211962E-1,-6.191844866E-2,1.225053146E-2
9.960510940E-1,-3.043990731E-1,-6.617950648E-2,1.544632297E-2
9.985389070E-1,-2.980075181E-1,-7.044056058E-2,1.757685095E-2
1.001026719E0,-2.926811874E-1,-7.363634557E-2,1.757685095E-2
1.003514532E0,-2.884201407E-1,-7.470161468E-2,1.651158556E-2
