"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.296083870E-1,4.502296448E0,-7.927800179E0,2.339733601E0
8.320960950E-1,4.535815239E0,-7.626131058E0,2.440289974E0
8.345838030E-1,4.641160011E0,-7.338826656E0,2.526481390E0
8.370715120E-1,4.770446777E0,-7.013215542E0,2.655768156E0
8.395592200E-1,4.856637955E0,-6.701969147E0,2.674921751E0
8.420469280E-1,4.904522419E0,-6.390722752E0,2.718017578E0
8.445346370E-1,4.851849556E0,-6.079476833E0,2.756324768E0
8.470223450E-1,4.708197594E0,-5.768230438E0,2.837727547E0
8.495100010E-1,4.483142853E0,-5.504868031E0,2.938283920E0
8.519976580E-1,4.191050053E0,-5.251082897E0,2.962226152E0
8.544853140E-1,3.908534288E0,-5.006874084E0,2.933495522E0
8.569729700E-1,3.606864929E0,-4.767454147E0,2.828150749E0
8.594606260E-1,3.314772367E0,-4.542399406E0,2.684498549E0
8.619482830E-1,3.022679567E0,-4.341286182E0,2.555211782E0
8.644359390E-1,2.725798607E0,-4.125808239E0,2.464232206E0
8.669235950E-1,2.433706045E0,-3.963002443E0,2.473809004E0
8.694112510E-1,2.179920673E0,-3.804985046E0,2.497750998E0
8.718989080E-1,1.940500498E0,-3.680486679E0,2.483385801E0
8.743865640E-1,1.796848416E0,-3.555988073E0,2.483385801E0
8.768742200E-1,1.672349930E0,-3.441066504E0,2.492962599E0
8.793618760E-1,1.576581836E0,-3.345298290E0,2.473809004E0
8.818495330E-1,1.543063045E0,-3.220799923E0,2.454655409E0
8.843371890E-1,1.571793437E0,-3.038840532E0,2.512116194E0
8.868248450E-1,1.638831019E0,-2.842515945E0,2.665344954E0
8.893125010E-1,1.753752708E0,-2.583942175E0,2.832939148E0
8.918001580E-1,1.863885999E0,-2.267907619E0,2.933495522E0
8.942878140E-1,1.978807688E0,-1.899200439E0,2.967014551E0
8.967754700E-1,2.064998865E0,-1.496974587E0,3.014898539E0
8.992631260E-1,2.127248287E0,-1.085171938E0,3.053205729E0
9.017507830E-1,2.146401882E0,-6.302735806E-1,3.129820108E0
9.042384390E-1,2.060210466E0,-1.753752679E-1,3.125031710E0
9.067260950E-1,1.926135302E0,2.986766696E-1,3.014898539E0
9.092137510E-1,1.672349930E0,7.775170207E-1,2.861669540E0
9.117014080E-1,1.337161660E0,1.251568913E0,2.718017578E0
9.141890640E-1,9.828197956E-1,1.706467271E0,2.579153776E0
9.166767200E-1,6.476315856E-1,2.156577110E0,2.421136379E0
