"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.213387160E-1,3.462106921E-3,-1.109205782E-1,-9.960214794E-2
9.238265290E-1,3.462106921E-3,-1.226384789E-1,-9.853688627E-2
9.263143410E-1,4.527370445E-3,-1.343563795E-1,-9.960214794E-2
9.288021540E-1,5.592633970E-3,-1.460742801E-1,-9.960214794E-2
9.312899660E-1,6.657897960E-3,-1.577921808E-1,-9.853688627E-2
9.337777790E-1,7.723161485E-3,-1.684448123E-1,-9.853688627E-2
9.362655910E-1,7.723161485E-3,-1.780321896E-1,-9.747162461E-2
9.387534040E-1,6.657897960E-3,-1.854890287E-1,-9.747162461E-2
9.412412160E-1,5.592633970E-3,-1.918806136E-1,-9.534109384E-2
9.437290290E-1,2.396843163E-3,-1.940111369E-1,-9.321057051E-2
9.462168410E-1,-7.989477599E-4,-1.929458827E-1,-9.108003974E-2
9.487046540E-1,-3.994738683E-3,-1.876195520E-1,-8.788424730E-2
9.511924660E-1,-7.190529723E-3,-1.780321896E-1,-8.468846232E-2
9.536802790E-1,-9.321057238E-3,-1.641837656E-1,-8.149266988E-2
9.561680910E-1,-1.358211134E-2,-1.471395344E-1,-7.723161578E-2
9.586559040E-1,-1.571263932E-2,-1.279647946E-1,-7.190529257E-2
9.611437160E-1,-1.784316637E-2,-1.077247858E-1,-6.764423847E-2
9.636315290E-1,-1.890842989E-2,-8.748477697E-2,-6.231792271E-2
9.661193410E-1,-1.890842989E-2,-6.937529147E-2,-5.699160323E-2
9.686071540E-1,-1.997369342E-2,-5.339634046E-2,-5.273054913E-2
9.710949660E-1,-2.103895694E-2,-3.954791278E-2,-4.846949503E-2
9.735827790E-1,-2.316948399E-2,-2.996053919E-2,-4.314317927E-2
9.760705910E-1,-2.423474751E-2,-2.356895804E-2,-3.888212144E-2
9.785584040E-1,-2.530001104E-2,-2.037316747E-2,-3.355580568E-2
9.810462160E-1,-2.530001104E-2,-2.037316747E-2,-3.036001325E-2
9.835340290E-1,-2.636527456E-2,-2.356895804E-2,-2.609895915E-2
9.860218410E-1,-2.636527456E-2,-2.889527567E-2,-2.396843210E-2
9.885096540E-1,-2.956106514E-2,-3.741738573E-2,-2.077264152E-2
9.909974660E-1,-3.169159219E-2,-4.807002097E-2,-1.757685095E-2
9.934852790E-1,-3.382211924E-2,-5.978792161E-2,-1.544632297E-2
9.959730910E-1,-3.595264629E-2,-7.257108390E-2,-1.438105945E-2
9.984609040E-1,-3.808317333E-2,-8.535424620E-2,-1.331579592E-2
1.000948716E0,-3.914843872E-2,-9.813741595E-2,-1.331579592E-2
1.003436529E0,-4.021370411E-2,-1.109205782E-1,-1.225053146E-2
