"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.293322380E-1,-1.358211134E-2,-1.141163707E-1,-1.597895520E-3
7.318198950E-1,-1.358211134E-2,-1.162468940E-1,-4.793686327E-3
7.343075510E-1,-1.358211134E-2,-1.183774248E-1,-6.924213842E-3
7.367952070E-1,-1.358211134E-2,-1.194426864E-1,-1.012000442E-2
7.392828630E-1,-1.464737486E-2,-1.194426864E-1,-1.225053146E-2
7.417705200E-1,-1.464737486E-2,-1.194426864E-1,-1.438105945E-2
7.442581760E-1,-1.464737486E-2,-1.183774248E-1,-1.651158556E-2
7.467458840E-1,-1.677790284E-2,-1.173121557E-1,-1.970737800E-2
7.492335920E-1,-1.784316637E-2,-1.173121557E-1,-2.183790505E-2
7.517213010E-1,-1.890842989E-2,-1.162468940E-1,-2.396843210E-2
7.542090090E-1,-1.997369342E-2,-1.162468940E-1,-2.609895915E-2
7.566967170E-1,-2.210422046E-2,-1.162468940E-1,-2.716422267E-2
7.591844260E-1,-2.316948399E-2,-1.151816323E-1,-2.716422267E-2
7.616721340E-1,-2.423474751E-2,-1.130511016E-1,-2.822948620E-2
7.641598420E-1,-2.636527456E-2,-1.098553166E-1,-2.716422267E-2
7.666475510E-1,-2.636527456E-2,-1.066595241E-1,-2.822948620E-2
7.691352590E-1,-2.849580161E-2,-1.013332009E-1,-2.822948620E-2
7.716229670E-1,-2.956106514E-2,-9.707214683E-2,-2.929474972E-2
7.741106760E-1,-3.062633052E-2,-9.174583107E-2,-2.929474972E-2
7.765983840E-1,-3.169159219E-2,-8.641951531E-2,-2.929474972E-2
7.790860920E-1,-3.275685757E-2,-8.109319210E-2,-2.929474972E-2
7.815738010E-1,-3.382211924E-2,-7.576687634E-2,-3.036001325E-2
7.840615090E-1,-3.382211924E-2,-7.150582224E-2,-2.929474972E-2
7.865492170E-1,-3.382211924E-2,-6.724476814E-2,-2.929474972E-2
7.890369260E-1,-3.382211924E-2,-6.404897571E-2,-3.142527863E-2
7.915246340E-1,-3.382211924E-2,-6.085318699E-2,-3.142527863E-2
7.940123420E-1,-3.275685757E-2,-5.872265995E-2,-3.249054030E-2
7.965000510E-1,-3.275685757E-2,-5.765739456E-2,-3.462106735E-2
7.989877590E-1,-3.169159219E-2,-5.659212917E-2,-3.675159439E-2
8.014754670E-1,-3.062633052E-2,-5.765739456E-2,-3.888212144E-2
8.039631760E-1,-3.062633052E-2,-5.765739456E-2,-4.101264849E-2
8.064508840E-1,-2.956106514E-2,-5.872265995E-2,-4.314317927E-2
8.089385920E-1,-2.743053809E-2,-5.872265995E-2,-4.527370632E-2
8.114263010E-1,-2.636527456E-2,-5.872265995E-2,-4.633896798E-2
8.139140090E-1,-2.423474751E-2,-5.872265995E-2,-4.953476042E-2
8.164017170E-1,-2.210422046E-2,-5.872265995E-2,-5.166528746E-2
8.188894260E-1,-2.103895694E-2,-5.872265995E-2,-5.379581451E-2
8.213771340E-1,-1.890842989E-2,-5.978792161E-2,-5.699160323E-2
8.238648420E-1,-1.784316637E-2,-5.978792161E-2,-5.912213027E-2
8.263525510E-1,-1.677790284E-2,-6.085318699E-2,-6.125266105E-2
8.288402590E-1,-1.464737486E-2,-6.191844866E-2,-6.444845349E-2
8.313279670E-1,-1.464737486E-2,-6.404897571E-2,-6.551371515E-2
8.338156240E-1,-1.358211134E-2,-6.617950648E-2,-6.657897681E-2
8.363032800E-1,-1.358211134E-2,-6.831002980E-2,-6.764423847E-2
8.387909360E-1,-1.251684781E-2,-7.150582224E-2,-6.870950758E-2
8.412785920E-1,-1.145158429E-2,-7.470161468E-2,-6.870950758E-2
8.437662490E-1,-1.038632076E-2,-7.789740711E-2,-6.977476925E-2
8.462539050E-1,-9.321057238E-3,-8.322372288E-2,-7.084003091E-2
8.487415610E-1,-8.255792782E-3,-8.748477697E-2,-6.977476925E-2
8.512292170E-1,-8.255792782E-3,-9.387636185E-2,-6.977476925E-2
8.537168740E-1,-7.190529723E-3,-9.920267761E-2,-7.084003091E-2
8.562045300E-1,-5.060002208E-3,-1.045289934E-1,-7.190529257E-2
8.586921860E-1,-5.060002208E-3,-1.109205782E-1,-7.190529257E-2
8.611798420E-1,-3.994738683E-3,-1.162468940E-1,-7.297056168E-2
8.636674990E-1,-3.994738683E-3,-1.215732098E-1,-7.297056168E-2
8.661551550E-1,-2.929474926E-3,-1.268995255E-1,-7.403582335E-2
8.686428110E-1,-1.864211401E-3,-1.311605871E-1,-7.510108501E-2
8.711304670E-1,-1.864211401E-3,-1.354216337E-1,-7.510108501E-2
8.736181240E-1,-1.864211401E-3,-1.375521719E-1,-7.510108501E-2
8.761057800E-1,-1.864211401E-3,-1.407479644E-1,-7.403582335E-2
8.785934360E-1,-1.864211401E-3,-1.418132186E-1,-7.403582335E-2
8.810810920E-1,-2.929474926E-3,-1.439437568E-1,-7.190529257E-2
8.835687490E-1,-3.994738683E-3,-1.439437568E-1,-7.084003091E-2
8.860564050E-1,-6.125265732E-3,-1.439437568E-1,-6.977476925E-2
8.885440610E-1,-8.255792782E-3,-1.428784877E-1,-6.764423847E-2
8.910317170E-1,-1.038632076E-2,-1.418132186E-1,-6.551371515E-2
8.935193740E-1,-1.358211134E-2,-1.407479644E-1,-6.231792271E-2
8.960070300E-1,-1.784316637E-2,-1.386174262E-1,-6.018739566E-2
8.984946860E-1,-1.997369342E-2,-1.375521719E-1,-5.805686861E-2
9.009823420E-1,-2.316948399E-2,-1.375521719E-1,-5.486107618E-2
