"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.001520830E-1,-2.042642981E-1,2.193111479E-1,1.187768951E-1
7.026398430E-1,-1.850895584E-1,2.257027328E-1,1.145158410E-1
7.051276040E-1,-1.648495495E-1,2.288985252E-1,1.102547869E-1
7.076153640E-1,-1.467400640E-1,2.288985252E-1,1.038632020E-1
7.101031240E-1,-1.286305785E-1,2.257027328E-1,9.640636295E-2
7.125908850E-1,-1.115863696E-1,2.225069404E-1,8.788424730E-2
7.150786450E-1,-9.560741484E-2,2.171806246E-1,7.723161578E-2
7.175664060E-1,-8.069372177E-2,2.129195631E-1,6.657897681E-2
7.200541660E-1,-6.684529036E-2,2.086585164E-1,5.379581451E-2
7.225419260E-1,-5.299686641E-2,2.065279931E-1,4.207791388E-2
7.250296870E-1,-4.021370411E-2,2.033322006E-1,2.929474972E-2
7.275174470E-1,-2.743053809E-2,2.001364082E-1,1.651158556E-2
7.300052080E-1,-1.358211134E-2,1.969406158E-1,3.728422802E-3
7.324929680E-1,1.331579522E-3,1.937448233E-1,-1.012000442E-2
7.349807290E-1,1.624527015E-2,1.916143000E-1,-2.716422267E-2
7.374684890E-1,3.115896136E-2,1.916143000E-1,-4.420844093E-2
7.399562490E-1,4.713791609E-2,1.937448233E-1,-6.231792271E-2
7.424440100E-1,6.311687082E-2,1.980058849E-1,-8.255793154E-2
7.449317700E-1,7.803056389E-2,2.054627240E-1,-1.027979404E-1
7.474195310E-1,9.294424951E-2,2.150501013E-1,-1.230379492E-1
7.499072910E-1,1.057274193E-1,2.257027328E-1,-1.411474347E-1
7.523950510E-1,1.185105816E-1,2.374206334E-1,-1.592569202E-1
7.548828120E-1,1.302284747E-1,2.491385341E-1,-1.752358675E-1
7.573705720E-1,1.419463754E-1,2.587259114E-1,-1.890842915E-1
7.598583330E-1,1.515337527E-1,2.672480047E-1,-1.997369379E-1
7.623460930E-1,1.611211300E-1,2.747048736E-1,-2.093243003E-1
7.648338540E-1,1.707084924E-1,2.789659202E-1,-2.167811543E-1
7.673216140E-1,1.802958697E-1,2.821617126E-1,-2.221074700E-1
7.698093740E-1,1.877527237E-1,2.842922211E-1,-2.263685167E-1
7.722971350E-1,1.952095628E-1,2.885532975E-1,-2.306295782E-1
7.747848950E-1,1.994706094E-1,2.906838059E-1,-2.327601016E-1
7.772726560E-1,2.016011477E-1,2.949448824E-1,-2.348906398E-1
7.797604160E-1,2.026664019E-1,2.949448824E-1,-2.370211631E-1
7.822481760E-1,2.005358785E-1,2.917490900E-1,-2.380864173E-1
7.847359370E-1,1.952095628E-1,2.842922211E-1,-2.380864173E-1
7.872236970E-1,1.866874546E-1,2.725743353E-1,-2.380864173E-1
7.897114580E-1,1.760348231E-1,2.587259114E-1,-2.348906398E-1
7.921992180E-1,1.632516533E-1,2.438122183E-1,-2.295643091E-1
7.946869790E-1,1.494032294E-1,2.299637944E-1,-2.210422009E-1
7.971747390E-1,1.376853287E-1,2.182458937E-1,-2.125200927E-1
7.996624990E-1,1.270326823E-1,2.118543088E-1,-2.008021921E-1
8.021502600E-1,1.163800508E-1,2.107890397E-1,-1.890842915E-1
8.046380200E-1,1.099884734E-1,2.150501013E-1,-1.763011366E-1
8.071257810E-1,1.046621501E-1,2.214416862E-1,-1.656484902E-1
8.096135410E-1,1.025316268E-1,2.310290486E-1,-1.549958587E-1
8.121013010E-1,1.014663652E-1,2.395511568E-1,-1.475390196E-1
8.145890620E-1,9.827057272E-2,2.459427416E-1,-1.400821656E-1
8.170768220E-1,9.507478029E-2,2.502037883E-1,-1.336905807E-1
8.195645830E-1,9.187898785E-2,2.512690723E-1,-1.283642650E-1
8.220523430E-1,8.655267209E-2,2.491385341E-1,-1.230379492E-1
8.245401040E-1,8.335687965E-2,2.459427416E-1,-1.177116334E-1
8.270278640E-1,8.016108721E-2,2.427469492E-1,-1.113200486E-1
8.295156240E-1,7.696529478E-2,2.427469492E-1,-1.049284711E-1
8.320033850E-1,7.590003312E-2,2.416816950E-1,-9.853688627E-2
8.344911450E-1,7.376950979E-2,2.427469492E-1,-9.001477808E-2
8.369789580E-1,7.270424068E-2,2.427469492E-1,-8.362319320E-2
8.394667700E-1,7.163897902E-2,2.427469492E-1,-7.829687744E-2
8.419545830E-1,7.057371736E-2,2.427469492E-1,-7.403582335E-2
8.444423950E-1,6.844318658E-2,2.416816950E-1,-7.297056168E-2
8.469302080E-1,6.631266326E-2,2.395511568E-1,-7.297056168E-2
8.494180200E-1,6.418213248E-2,2.363553643E-1,-7.403582335E-2
8.519058330E-1,6.205160543E-2,2.310290486E-1,-7.403582335E-2
8.543936450E-1,5.885581672E-2,2.214416862E-1,-7.510108501E-2
8.568814580E-1,5.566002429E-2,2.118543088E-1,-7.297056168E-2
8.593692700E-1,5.139897019E-2,2.001364082E-1,-7.084003091E-2
8.618570830E-1,4.926844314E-2,1.884185076E-1,-6.657897681E-2
8.643448950E-1,4.713791609E-2,1.777658761E-1,-6.018739566E-2
8.668327080E-1,4.820318148E-2,1.681784987E-1,-4.953476042E-2
8.693213010E-1,5.352949724E-2,1.585911214E-1,-3.781685978E-2
8.718091660E-1,6.098634377E-2,1.511342824E-1,-2.396843210E-2
8.742969790E-1,6.844318658E-2,1.447426975E-1,-6.924213842E-3
8.767847390E-1,7.696529478E-2,1.372858584E-1,1.012000442E-2
8.792724990E-1,8.761793375E-2,1.319595277E-1,3.036001325E-2
8.817602600E-1,9.827057272E-2,1.287637353E-1,5.060002208E-2
8.842480200E-1,1.110537350E-1,1.266332120E-1,7.190529257E-2
8.867357810E-1,1.259674281E-1,1.266332120E-1,9.427583218E-2
8.892235410E-1,1.408811212E-1,1.276984811E-1,1.155811027E-1
8.917113010E-1,1.557948142E-1,1.266332120E-1,1.358211190E-1
8.941990620E-1,1.717737615E-1,1.245026886E-1,1.539305896E-1
8.966868220E-1,1.898832470E-1,1.202416345E-1,1.688442826E-1
8.991745830E-1,2.058621943E-1,1.149153188E-1,1.826927215E-1
9.016623430E-1,2.218411565E-1,1.106542572E-1,1.933453530E-1
9.041501040E-1,2.378201038E-1,1.074584723E-1,2.039979845E-1
9.066378640E-1,2.537990510E-1,1.053279415E-1,2.135853618E-1
9.091256240E-1,2.697780132E-1,1.042626798E-1,2.242379934E-1
9.116133850E-1,2.846917212E-1,1.042626798E-1,2.348906398E-1
9.141011450E-1,2.985401452E-1,1.031974182E-1,2.444780022E-1
9.165889060E-1,3.134538233E-1,9.680583328E-2,2.508696020E-1
9.190766660E-1,3.262369931E-1,8.615319431E-2,2.561959028E-1
9.215644260E-1,3.379548788E-1,7.017423958E-2,2.593916953E-1
9.240521870E-1,3.475422561E-1,5.099949613E-2,2.615222335E-1
9.265399470E-1,3.549990952E-1,2.969422378E-2,2.647180259E-1
9.290277080E-1,3.613906801E-1,7.323687430E-3,2.689790726E-1
9.315154680E-1,3.656517565E-1,-1.717737690E-2,2.721748650E-1
9.340032290E-1,3.688475490E-1,-4.061317816E-2,2.775011659E-1
9.364909890E-1,3.720433414E-1,-6.085318699E-2,2.817622423E-1
9.389787490E-1,3.741738498E-1,-8.109319210E-2,2.870885432E-1
9.414665100E-1,3.752391040E-1,-9.920267761E-2,2.934801280E-1
9.439542700E-1,3.773696423E-1,-1.183774248E-1,2.998717129E-1
9.464420310E-1,3.805654347E-1,-1.375521719E-1,3.062632978E-1
9.489297910E-1,3.858917654E-1,-1.535311192E-1,3.137201369E-1
9.514175510E-1,3.922833502E-1,-1.684448123E-1,3.211769760E-1
9.539053120E-1,3.997401893E-1,-1.790974438E-1,3.307643533E-1
9.563930720E-1,4.082622826E-1,-1.854890287E-1,3.424822688E-1
9.588808330E-1,4.178496599E-1,-1.886848211E-1,3.552654386E-1
9.613686970E-1,4.295675755E-1,-1.897500902E-1,3.691138625E-1
9.638565620E-1,4.423507154E-1,-1.886848211E-1,3.840275407E-1
